event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,KSI_fast,KSI_slow,KSI_combined,is_flood,flood_event_id
ctrl_0257,12/08/2020,DORAD CO.,18.4655,-66.2725,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.73,Urban land,Urban land-Durados complex,1,0.0,0.0,0.0,0,856278
ctrl_0258,10/20/2024,TOA BAJA CO.,18.4166,-66.1974,0,None,0.465,3.46,3.735,0.125,0.0,0.0,0.0,32,0.77,Almirante,"Almirante clay, 2 to 5 percent slopes",1,1.001668991248102,6.3525951049632035,3.1420394367341427,0,856279
ctrl_0259,10/27/2021,TOA BAJA CO.,18.4177,-66.2195,0,None,0.0,0.0,2.055,1.975,0.0,0.0,37.405,33,3.65,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.03763863791634874,18.70454426843986,7.504400890125754,0,856280
ctrl_0260,05/24/2017,TOA BAJA CO.,18.422,-66.2444,0,None,0.0,0.0,0.0,7.93,2.28,0.005,26.955,13,0.93,Urban land,Urban land-Sabana Seca complex,1,0.0,17.894886807918933,7.157954723167574,0,856281
ctrl_0261,01/24/2021,NAGUABO CO.,18.2172,-65.7844,0,None,0.0,0.475,0.0,0.0,3.115,1.795,0.94,26,2.13,Sabana,"Sabana silty clay loam, 20 to 40 percent slopes",0,0.06428425953739103,3.44850170627657,1.4179712382330627,0,857413
ctrl_0262,06/28/2023,NAGUABO CO.,18.2268,-65.7868,0,None,8.83,3.81,0.285,0.355,0.115,1.345,0.21,20,1.82,Rio Arriba,"Rio Arriba clay, 5 to 12 percent slopes, eroded",0,9.350847386214785,13.390731105725326,10.966800874019,0,857414
ctrl_0263,03/16/2023,JAYUYA CO.,18.2194,-66.6154,0,None,0.0,0.0,11.495,0.0,0.0,0.0,0.0,446,16.89,Pellejas,"Pellejas clay loam, 40 to 60 percent slopes",1,0.21053826902599937,8.638231483900412,3.5816155549757647,0,859200
ctrl_0264,10/03/2022,JAYUYA CO.,18.2177,-66.5877,0,None,3.93,5.405,4.445,0.935,2.93,2.81,3.1,448,7.55,Reilly,Reilly gravelly silt loam,1,4.742900220754315,16.910679117097235,9.610011779291483,0,859201
ctrl_0265,04/10/2017,UTUADO CO.,18.2585,-66.7232,0,None,6.985,1.06,0.0,0.0,0.0,0.0,0.7,150,4.66,Riverwash,Riverwash,1,7.12845540023081,8.200951565709058,7.557453866422109,0,859203
ctrl_0266,01/06/2023,ADJUNTAS CO.,18.2047,-66.7035,0,None,0.0,0.0,9.5,5.99,0.245,2.385,0.0,347,1.39,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,0.1739985694429747,12.347067036761477,5.043225956370375,0,859326
ctrl_0267,07/07/2018,UTUADO CO.,18.2663,-66.7091,0,None,0.0,2.13,0.0,0.0,0.0,14.01,0.0,133,2.88,Urban land,Urban land,1,0.288264153293985,8.7049285768608,3.654929922720711,0,859327
ctrl_0268,06/30/2019,NARANJITO CO.,18.301,-66.2447,0,None,0.0,0.0,0.87,2.275,3.655,6.775,2.2,109,1.46,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,0.015934605833198737,8.450118840784658,3.3896082998137826,0,859945
ctrl_0269,07/21/2022,CAROLINA CO.,18.4472,-66.038,0,None,61.995,0.145,0.0,0.0,0.0,0.0,0.32,0,1.46,Urban land,Urban land,1,62.01462361606931,62.2564966060804,62.111372812073746,0,877660
ctrl_0270,04/22/2022,CAROLINA CO.,18.3997,-65.952,0,None,1.94,0.26,0.61,0.0,1.43,0.29,6.025,9,0.58,Urban land,Urban land,1,1.986359713363647,6.130149793657207,3.643875745481071,0,877663
ctrl_0271,03/17/2019,CAROLINA CO.,18.3953,-65.9667,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.965,5,0.52,Water,Water,1,0.0,0.4095197960782567,0.1638079184313027,0,877662
ctrl_0272,12/07/2019,CAROLINA CO.,18.4406,-66.0297,0,None,0.0,0.0,0.705,13.08,1.035,0.0,2.4,3,0.52,Urban land,Urban land,1,0.012912525416557595,10.653592450026995,4.269184495260733,0,877661
ctrl_0273,10/27/2020,CAROLINA CO.,18.3975,-65.973,0,None,6.54,0.0,0.105,0.0,0.0,0.0,0.0,6,0.36,Urban land,Urban land,1,6.541923142083317,6.618905115772905,6.572715931559152,0,877664
ctrl_0274,01/31/2020,CAROLINA CO.,18.3841,-65.9589,0,None,0.0,0.0,0.0,0.63,0.0,0.86,0.0,12,0.36,Urban land,Urban land,1,0.0,0.8314124334635447,0.3325649733854179,0,877665
ctrl_0275,05/17/2016,CAROLINA CO.,18.42,-65.9995,0,None,0.135,1.23,0.66,11.645,4.79,3.82,4.135,2,1.5,Made land,Made land,1,0.31355072004759815,15.61307331587047,6.433359758376747,0,877666
ctrl_0276,10/19/2017,SAN JUAN CO.,18.4505,-66.0666,0,None,0.0,3.755,26.795,104.385,9.75,0.575,0.0,17,6.5,Urban land,Urban land,1,0.998951532577113,97.17891474571437,39.47093681783202,0,877667
ctrl_0277,07/16/2017,CANOVANAS CO.,18.3772,-65.9029,0,None,0.05,19.735,12.415,13.01,0.935,1.08,0.0,14,3.69,Urban land,Urban land,1,2.9482304714781864,36.01936451997731,16.176684090877835,0,877671
ctrl_0278,09/27/2015,CANOVANAS CO.,18.3625,-65.8885,0,None,0.0,0.0,0.0,2.62,8.605,2.285,10.82,18,0.93,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,0.0,12.276486652920372,4.910594661168149,0,877670
ctrl_0279,10/23/2018,CANOVANAS CO.,18.3667,-65.9015,0,None,1.235,0.24,0.0,0.0,0.0,0.0,2.33,15,0.52,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,1.267480467976787,2.431839426367337,1.733224051333007,0,877672
ctrl_0280,04/04/2015,SAN JUAN CO.,18.3982,-66.0706,0,None,0.385,0.0,0.0,0.0,0.0,0.0,0.0,15,2.85,Urban land,Urban land,1,0.385,0.385,0.385,0,888963
ctrl_0281,08/13/2021,SAN JUAN CO.,18.4009,-66.1109,0,None,0.0,0.0,1.605,20.26,3.085,0.0,0.0,27,1.88,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.029396600416418357,16.14643176735896,6.476210667193435,0,888964
ctrl_0282,03/25/2021,SAN JUAN CO.,18.4154,-66.0789,0,None,0.0,0.0,0.0,0.0,0.245,0.0,0.0,5,1.57,Urban land,Urban land,1,0.0,0.138355939891901,0.055342375956760406,0,888965
ctrl_0283,08/07/2017,SAN JUAN CO.,18.4254,-66.0566,0,None,1.075,0.0,1.95,1.35,1.435,5.69,0.52,11,1.63,Urban land,Urban land,1,1.1107154958330316,7.2363598768759445,3.560973248250197,0,888968
ctrl_0284,08/14/2021,SAN JUAN CO.,18.4246,-66.0972,0,None,0.745,0.0,0.0,5.555,23.93,6.03,0.0,-2,1.29,Hydraquents,"Hydraquents, saline",1,0.745,20.829384831359118,8.778753932543646,0,888969
ctrl_0285,06/28/2017,LUQUILLO CO.,18.3552,-65.7388,0,None,0.0,0.0,7.96,0.545,0.0,0.0,0.305,45,3.51,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,0.14579248555432406,6.466227257165171,2.673966394198663,0,888974
ctrl_0286,02/06/2015,FAJARDO CO.,18.3325,-65.6616,0,None,1.37,0.695,1.225,0.675,0.88,1.235,4.89,21,3.02,Urban land,Urban land,0,1.4864946794881453,6.509480300457015,3.4956889278756935,0,888975
ctrl_0287,10/25/2015,CABO ROJO CO.,18.0977,-67.1576,0,None,25.18,0.705,4.95,0.0,0.0,3.555,5.985,28,1.86,Urban land,Urban land,0,25.366073787181048,33.791153601148054,28.736105712767852,0,905696
ctrl_0288,12/16/2022,HORMIGUEROS CO.,18.1344,-67.0971,0,None,0.35,0.4,0.0,0.0,0.0,0.0,0.0,36,1.96,Urban land,Urban land,1,0.40413411329464505,0.6967511599000726,0.5211809319368161,0,905705
ctrl_0289,02/04/2022,HORMIGUEROS CO.,18.153,-67.1499,0,None,7.52,15.86,3.305,8.08,0.0,0.335,0.0,11,1.06,Urban land,Urban land,1,9.726950778659944,29.17993998445421,17.508146460977652,0,905700
ctrl_0290,09/06/2015,CAGUAS CO.,18.1748,-66.0565,0,None,0.0,0.82,0.0,0.0,6.825,0.71,0.0,163,12.59,Mucara,"Mucara clay, 40 to 60 percent slopes",1,0.11097493225402241,4.912615638783542,2.0316312148658304,0,905711
ctrl_0291,08/02/2017,GURABO CO.,18.2662,-65.9914,0,None,1.535,0.135,0.745,0.185,0.55,0.155,0.155,42,0.58,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,1.5669154142090496,2.7846470408661306,2.0540080648718817,0,905716
ctrl_0292,10/11/2015,GUANICA CO.,17.9932,-66.9124,0,None,0.07,9.95,0.305,2.55,0.0,0.21,0.535,10,0.0,San Anton,"San Anton clay loam, 0 to 2 percent slopes, occasionally flooded",1,1.4221723380653604,10.915648494550586,5.219562800659451,0,905717
ctrl_0293,05/16/2015,CAGUAS CO.,18.2498,-66.0281,0,None,0.0,0.32,0.0,0.0,1.37,0.025,0.085,54,0.36,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,0.04330729063571607,1.099374988442153,0.4657343697582909,0,905714
ctrl_0294,08/29/2024,MAYAGUEZ CO.,18.1522,-67.1414,0,None,1.785,0.465,0.355,0.005,0.19,3.495,7.6,22,2.94,Urban land,Urban land,1,1.8544329585105255,7.501608028191062,4.11330298638274,0,905772
ctrl_0295,09/22/2018,CAGUAS CO.,18.2413,-66.0287,0,None,0.0,2.48,4.235,0.0,12.36,0.86,33.985,59,3.19,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.4131982331205888,27.155596503120318,11.110157541120481,0,905774
ctrl_0296,10/25/2015,RINCON CO.,18.3187,-67.194,0,None,8.15,0.0,0.755,2.34,0.0,0.0,7.195,242,15.34,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",1,8.163828307360994,13.295095375540168,10.216335134632665,0,910956
ctrl_0297,10/13/2020,MAYAGUEZ CO.,18.1566,-67.1494,0,None,3.995,2.545,10.33,13.695,0.0,0.055,5.425,8,0.77,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,4.528628845557804,25.214570064292808,12.803005333051805,0,910961
ctrl_0298,09/08/2017,SAN GERMAN CO.,18.1029,-67.051,0,None,2.99,36.675,15.615,0.12,4.88,0.0,7.78,48,6.05,Mucara,"Mucara loam, 20 to 40 percent slopes",1,8.239420213950355,52.652682766376756,26.00472523492092,0,910964
ctrl_0299,02/21/2018,HORMIGUEROS CO.,18.1396,-67.1228,0,None,0.215,0.35,0.0,0.275,0.0,1.58,0.0,23,2.34,Urban land,Urban land,1,0.26236734913281445,1.4710288278335897,0.7458319406131246,0,910966
ctrl_0300,07/10/2022,MAYAGUEZ CO.,18.1999,-67.1489,0,None,29.555,0.16,0.0,1.18,3.78,22.465,11.055,2,0.73,Leveled sandy land,Leveled sandy land,1,29.576653645317858,48.28602824394163,37.06040348476737,0,910990
ctrl_0301,06/18/2020,MAYAGUEZ CO.,18.2281,-67.1457,0,None,4.37,8.385,0.19,0.415,1.95,0.0,6.365,69,1.55,Consumo,"Consumo clay, 20 to 40 percent slopes",1,5.5082663213278575,15.854232584613882,9.646652826642267,0,910974
ctrl_0302,06/03/2017,MAYAGUEZ CO.,18.1669,-67.1324,0,None,0.675,0.245,0.2,27.83,45.58,12.2,1.655,21,1.57,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,0.711820272170717,51.58182682244697,21.05982289228122,0,910977
ctrl_0303,01/24/2021,GUANICA CO.,17.9732,-66.9077,0,None,0.0,0.0,1.535,0.215,0.445,0.12,0.55,12,0.82,Urban land,Urban land,1,0.028114505694206964,1.8370266708023506,0.7516793717374645,0,910989
ctrl_0304,07/02/2016,NAGUABO CO.,18.2156,-65.7822,0,None,75.61,4.815,0.465,0.745,0.68,0.0,0.0,12,3.12,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,76.27015616086754,81.00278444940304,78.16320747628174,0,917908
ctrl_0305,02/17/2023,CIALES CO.,18.259,-66.4996,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,31.26,Caguabo,"Caguabo-Rock outcrop complex, 20 to 60 percent slopes",1,0.0,0.0,0.0,0,917909
ctrl_0306,11/30/2024,SAN JUAN CO.,18.4072,-66.0755,0,None,0.085,0.0,0.0,0.52,0.0,0.06,2.62,6,1.73,Urban land,Urban land,1,0.085,1.564977665163175,0.6769910660652702,0,920634
ctrl_0307,06/03/2021,SAN JUAN CO.,18.3967,-66.0697,0,None,0.0,1.65,0.0,0.0,0.0,0.32,20.0,13,1.57,Urban land,Urban land,1,0.22330321734041095,10.074458779185024,4.163765442078256,0,920633
ctrl_0308,06/25/2021,SAN JUAN CO.,18.4149,-66.0901,0,None,0.0,0.975,0.0,7.73,0.0,4.42,0.485,7,0.93,Urban land,Urban land,1,0.13195190115569738,8.25042483236654,3.3793410736400347,0,920637
ctrl_0309,04/27/2020,SAN JUAN CO.,18.4037,-66.0796,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.82,Urban land,Urban land,1,0.0,0.0,0.0,0,920639
ctrl_0310,09/29/2017,SAN JUAN CO.,18.414,-66.1016,0,None,0.0,0.245,0.12,0.0,0.0,1.59,4.4,8,2.13,Urban land,Urban land,1,0.035355021059618214,2.9481741202819642,1.2004826607485568,0,920638
ctrl_0311,10/26/2023,SAN JUAN CO.,18.396,-66.0739,0,None,4.415,7.305,0.07,1.455,13.5,7.675,9.885,34,2.08,Urban land,Urban land,1,5.404906338765667,27.323842760619048,14.172480907507019,0,920641
ctrl_0312,04/28/2020,SAN JUAN CO.,18.3947,-66.0463,0,None,0.0,0.0,0.0,0.215,0.0,0.0,0.0,46,3.69,Urban land,Urban land,1,0.0,0.14005939736917694,0.05602375894767078,0,920642
ctrl_0313,01/28/2024,SAN JUAN CO.,18.3969,-66.0953,0,None,0.0,0.0,0.0,0.0,0.945,0.0,0.0,39,1.88,Urban land,Urban land,1,0.0,0.5336586252973325,0.21346345011893303,0,920636
ctrl_0314,08/02/2019,SAN JUAN CO.,18.403,-66.0547,0,None,0.54,32.465,77.435,176.495,11.885,0.0,0.0,20,1.96,Urban land,Urban land,1,6.351931467625763,208.56124654368028,87.23565749804759,0,920640
ctrl_0315,02/25/2017,SAN JUAN CO.,18.4134,-66.1013,0,None,0.0,0.0,0.0,0.615,1.455,0.0,0.0,9,1.46,Urban land,Urban land,1,0.0,1.222299887902889,0.4889199551611556,0,920643
ctrl_0316,01/29/2016,SAN JUAN CO.,18.3955,-66.0537,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.165,18,3.35,Urban land,Urban land,1,0.0,0.07002151953669675,0.0280086078146787,0,920644
ctrl_0317,02/09/2016,SAN JUAN CO.,18.3957,-66.0714,0,None,0.0,0.0,2.005,3.88,1.07,0.0,0.0,25,2.58,Urban land,Urban land,1,0.03672285597191203,4.638543906384746,1.8774512761370459,0,920635
ctrl_0318,05/30/2022,ARECIBO CO.,18.4574,-66.742,0,None,0.0,0.0,3.17,0.295,0.415,4.615,0.485,31,1.65,Urban land,Urban land,1,0.05806057527728734,5.273771150662197,2.1443448054312513,0,920692
ctrl_0319,11/08/2019,ARECIBO CO.,18.4677,-66.7521,0,None,1.145,0.0,0.0,8.885,3.14,0.0,0.0,40,1.82,Urban land,Urban land,1,1.145,8.706250929267792,4.169500371707117,0,920693
ctrl_0320,12/29/2018,ARECIBO CO.,18.4532,-66.7466,0,None,0.0,1.64,0.26,0.0,0.335,0.0,0.0,55,3.19,Guerrero,"Guerrero sand, 2 to 12 percent slopes",1,0.2267119306191157,1.8062444226624714,0.858524927436458,0,920694
ctrl_0321,10/08/2019,ARECIBO CO.,18.4669,-66.7271,0,None,0.0,3.76,8.945,2.44,0.0,1.87,18.815,10,3.81,Urban land,Urban land,1,0.6726940548293909,20.47095458477821,8.591998266808918,0,920696
ctrl_0322,08/18/2019,ARECIBO CO.,18.4601,-66.7474,0,None,6.935,3.435,0.0,0.0,0.0,0.025,0.0,47,1.65,Urban land,Urban land,1,7.399876697917764,9.924964127130796,8.409911669602977,0,920695
ctrl_0323,04/03/2020,ARECIBO CO.,18.4417,-66.717,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.52,Coloso,"Coloso silty clay, 0 to 2 percent slopes, occasionally flooded",1,0.0,0.0,0.0,0,920697
ctrl_0324,09/15/2024,ARECIBO CO.,18.4653,-66.7233,0,None,1.2,9.12,28.58,43.305,0.0,6.91,15.27,6,0.36,Urban land,Urban land,1,2.9577187425579305,68.65662208922126,29.237280081223265,0,920698
ctrl_0325,03/13/2023,HATILLO CO.,18.4244,-66.7876,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,1.88,Bayamon,"Bayamon sandy clay loam, 5 to 12 percent slopes",1,0.0,0.0,0.0,0,920699
ctrl_0326,08/17/2015,ARECIBO CO.,18.4638,-66.7568,0,None,10.325,73.135,10.96,0.3,0.535,0.08,1.26,38,2.2,Espinosa,"Espinosa sandy loam, 2 to 5 percent slopes",1,20.4234853417302,83.03173536118565,45.46678534951238,0,920700
ctrl_0327,07/28/2022,ARECIBO CO.,18.4826,-66.7662,0,None,0.0,0.0,0.0,0.0,0.0,0.38,0.0,8,1.29,Carrizales,"Carrizales fine sand, 2 to 12 percent slopes",1,0.0,0.1860258306316422,0.07441033225265688,0,921014
ctrl_0328,05/07/2022,UTUADO CO.,18.2684,-66.7025,0,None,0.0,0.0,0.0,0.0,3.885,8.4,21.855,151,5.71,Urban land,Urban land,1,0.0,15.580748386548294,6.232299354619318,0,924296
ctrl_0329,04/07/2022,NAGUABO CO.,18.2161,-65.7781,0,None,0.645,0.615,0.0,0.0,0.835,1.95,0.16,10,0.58,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,0.7282311991905168,2.6721754316672115,1.5058088921811947,0,924297
ctrl_0330,02/15/2016,YABUCOA CO.,18.0604,-65.8765,0,None,2.195,2.9,0.0,0.505,0.0,0.0,0.595,13,1.29,Reilly,Reilly soils,0,2.5874723213861768,5.290424476506494,3.6686531834343032,0,924298
ctrl_0331,09/13/2015,UTUADO CO.,18.2693,-66.7013,0,None,19.43,8.185,4.175,0.385,0.0,0.0,4.375,147,2.38,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,20.61418708565214,31.770248545030668,25.07661166940355,0,924299
ctrl_0332,07/15/2019,HUMACAO CO.,18.1867,-65.817,0,None,0.0,2.285,0.0,0.0,0.0,0.14,0.255,39,1.65,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,0.30924112219566,2.157566908914761,1.0485714368833003,0,930414
ctrl_0333,03/09/2023,GUAYAMA CO.,17.974,-66.1101,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.58,Urban land,Urban land,0,0.0,0.0,0.0,0,929820
ctrl_0334,10/28/2018,LAS PIEDRAS CO.,18.2021,-65.8481,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,14.98,Pandura,"Pandura loam, 40 to 60 percent slopes",1,0.0,0.0,0.0,0,929838
ctrl_0335,12/31/2023,LAS PIEDRAS CO.,18.2199,-65.8319,0,None,0.0,0.0,0.29,0.0,0.06,0.17,0.0,94,0.52,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,0.005311535277732911,0.3350335844369805,0.13720035494143196,0,929849
ctrl_0336,09/06/2024,GUAYAMA CO.,17.9758,-66.1112,0,None,0.125,0.545,2.165,3.175,2.035,0.0,0.0,36,0.73,Urban land,Urban land,0,0.23841108755806342,5.441917180818734,2.319813524862332,0,929851
ctrl_0337,03/30/2016,LAS PIEDRAS CO.,18.1892,-65.8715,0,None,1.06,0.15,0.23,0.26,0.75,0.0,0.0,117,6.02,Pandura,"Pandura loam, 12 to 40 percent slopes",1,1.0845128894299008,1.955784208833737,1.4330214171914353,0,929856
ctrl_0338,10/22/2017,LAS PIEDRAS CO.,18.2253,-65.8605,0,None,0.12,0.0,0.0,0.0,9.97,25.13,152.865,84,1.5,Urban land,"Urban land-Reilly, frequently flooded complex, 0 to 2 percent slopes",1,0.12,82.92417663549055,33.24167065419623,0,929858
ctrl_0339,03/02/2017,HUMACAO CO.,18.124,-65.8533,0,None,0.0,0.28,0.305,0.185,0.0,0.0,0.0,162,5.15,Pandura,"Pandura loam, 40 to 60 percent slopes",1,0.043480149167315484,0.5924426119612584,0.26306513428489264,0,929949
ctrl_0340,02/25/2017,NAGUABO CO.,18.2184,-65.773,0,None,0.735,0.0,2.75,1.1,0.48,1.965,1.205,62,11.46,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",0,0.785368006944019,5.26252885787506,2.5762323473164357,0,929952
ctrl_0341,01/12/2021,PATILLAS CO.,17.9864,-65.9985,0,None,0.0,0.0,0.76,0.0,0.0,0.0,0.0,34,12.41,Pandura,"Pandura loam, 40 to 60 percent slopes",0,0.013919885555437977,0.5711227427372174,0.23680102842814976,0,929956
ctrl_0342,01/19/2020,ARROYO CO.,18.004,-65.906,0,None,0.0,0.0,0.0,0.0,33.725,0.445,4.105,9,0.77,Urban land,"Urban land-Talante, occasionally flooded complex, 0 to 2 percent slopes",0,0.0,21.005015234718407,8.402006093887364,0,930376
ctrl_0343,08/04/2016,LAS PIEDRAS CO.,18.2337,-65.8588,0,None,0.0,0.18,0.0,21.62,86.895,0.545,0.495,96,2.2,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,0.024360350982590286,63.788196420709326,25.529894778873288,0,930377
ctrl_0344,10/02/2019,TOA BAJA CO.,18.4425,-66.1666,0,None,0.58,0.0,8.01,50.595,4.99,0.0,1.09,4,0.36,Urban land,Urban land-Sabana Seca complex,1,0.7267082674987607,42.839402063923394,17.571785786068617,0,950883
ctrl_0345,01/28/2017,TOA BAJA CO.,18.4498,-66.1893,0,None,0.215,0.0,0.0,0.0,0.0,0.0,0.0,3,0.36,Saladar,Saladar muck,1,0.215,0.215,0.21500000000000002,0,950886
ctrl_0346,02/21/2018,TOA BAJA CO.,18.4516,-66.173,0,None,1.62,0.0,0.0,0.0,0.0,0.0,0.29,2,1.39,Tropopsamments,Tropopsamments,1,1.62,1.7430681252463156,1.6692272500985261,0,950889
ctrl_0347,03/16/2020,CATANO CO.,18.4388,-66.1394,0,None,0.26,0.0,0.245,18.325,0.0,6.41,0.675,0,0.36,Urban land,Urban land-Sabana Seca complex,1,0.2644873315277399,15.806146374652048,6.481150948777463,0,950891
ctrl_0348,10/27/2017,GUAYNABO CO.,18.3962,-66.1079,0,None,6.44,0.0,0.0,0.0,0.0,0.0,0.205,26,2.08,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,6.44,6.5269964333637756,6.4747985733455105,0,950897
ctrl_0349,10/28/2024,LOIZA CO.,18.3871,-65.8732,0,None,0.215,0.565,0.07,1.335,0.0,0.0,0.61,9,1.15,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,0.2927465297508976,1.8859280015410214,0.9300191184669472,0,956004
ctrl_0350,11/12/2015,CANOVANAS CO.,18.3993,-65.9082,0,None,0.0,1.36,1.58,0.805,5.655,32.765,0.92,0,0.36,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,0.2129946946459933,22.51443298139194,9.133570009344373,0,956169
ctrl_0351,12/28/2019,HUMACAO CO.,18.1479,-65.7999,0,None,0.49,0.385,17.235,0.92,0.245,0.0,0.765,11,0.93,Talante,Talante soils,0,0.8577741202934295,14.837784237319715,6.449778167103944,0,962022
ctrl_0352,01/30/2024,NAGUABO CO.,18.2306,-65.8207,0,None,0.0,0.0,0.03,0.045,0.0,0.015,2.34,293,10.13,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1,0.0005494691666620253,1.0522346601585733,0.42122354556342656,0,959320
ctrl_0353,09/05/2024,HUMACAO CO.,18.1145,-65.8013,0,None,0.21,0.8,8.04,2.26,0.345,0.0,4.58,17,0.93,Urban land,Urban land,1,0.46552596325471296,10.556087411438735,4.501750542528321,0,959321
ctrl_0354,08/14/2024,HUMACAO CO.,18.1606,-65.7657,0,None,157.625,1.525,1.98,0.94,0.75,0.52,0.0,2,1.29,Aguadilla,Aguadilla loamy sand,0,157.86765127193553,161.72536680596272,159.4107374855464,0,959322
ctrl_0355,03/11/2021,BAYAMON CO.,18.348,-66.1409,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2.43,Mucara,"Mucara clay, 40 to 60 percent slopes",1,0.0,0.0,0.0,0,966049
ctrl_0356,02/13/2016,BAYAMON CO.,18.3514,-66.1428,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.235,43,1.65,Made land,Made land,1,0.0,0.5241004644110333,0.20964018576441334,0,966052
ctrl_0357,08/03/2015,GUAYNABO CO.,18.4057,-66.1084,0,None,0.0,0.295,0.0,0.65,0.0,0.0,0.0,34,0.26,Urban land,Urban land,1,0.03992390855480075,0.6791643678214897,0.29562009226147634,0,966056
ctrl_0358,05/02/2022,NAGUABO CO.,18.2218,-65.6894,0,None,5.77,24.265,47.63,0.735,0.0,0.185,0.0,23,3.83,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,9.926284528006816,63.16702862091739,31.222582165171048,0,966381
ctrl_0359,01/30/2021,HUMACAO CO.,18.1492,-65.7912,0,None,0.4,0.0,0.0,0.0,0.0,1.005,0.0,9,0.93,Fortuna,Fortuna clay,0,0.4,0.8919893678547379,0.5967957471418952,0,967171
ctrl_0360,05/24/2024,CAROLINA CO.,18.374,-65.9262,0,None,2.375,7.935,53.425,0.0,0.0,0.0,0.0,13,0.58,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,4.427398480113145,49.40135051706484,22.416979294893824,0,967286
ctrl_0361,03/09/2015,SAN JUAN CO.,18.4517,-66.0691,0,None,0.0,0.29,0.0,0.0,0.08,0.29,0.0,4,0.77,Urban land,Urban land,1,0.03924723213861768,0.4385391219596897,0.1989639880670465,0,968805
ctrl_0362,01/25/2016,SAN JUAN CO.,18.4468,-66.0523,0,None,0.0,0.0,0.885,0.0,0.0,0.245,0.245,4,0.58,Urban land,Urban land,1,0.016209340416529747,0.8889664581539344,0.36531218751149164,0,968804
ctrl_0363,06/21/2023,SAN JUAN CO.,18.4466,-66.0505,0,None,0.89,0.0,0.485,0.665,0.0,0.0,0.0,1,1.15,Urban land,Urban land,1,0.8988830848610361,1.6876734603996657,1.2143992350764878,0,968808
ctrl_0364,07/15/2024,CAROLINA CO.,18.4407,-66.0288,0,None,0.125,0.71,49.13,2.185,0.0,2.065,3.34,3,0.36,Urban land,Urban land,1,1.1209353897015053,41.51226588986291,17.27746758976607,0,968809
ctrl_0365,09/02/2017,CANOVANAS CO.,18.3794,-65.8905,0,None,0.0,0.045,0.0,0.0,3.265,8.655,7.055,12,0.0,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,0.006090087745647572,9.113747663560403,3.64915311807155,0,968810
ctrl_0366,11/19/2016,RIO GRANDE CO.,18.3598,-65.7709,0,None,24.195,48.405,14.705,1.535,1.675,2.405,0.975,27,6.78,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,31.015235854927074,80.7436713555223,50.90661005516516,0,968820
