event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst
574472,05/20/2015,SAN JUAN CO.,18.3988,-66.0833,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,15,0.26,Urban land,Urban land,1
576170,05/20/2015,SAN JUAN CO.,18.3786,-66.0533,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,27,2.58,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
576021,05/20/2015,SAN JUAN CO.,18.3993,-66.0911,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,34,2.79,Urban land,Urban land,1
575333,05/20/2015,SAN JUAN CO.,18.3955,-66.0696,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,13,0.93,Urban land,Urban land,1
599784,08/22/2015,SAN SEBASTIAN CO.,18.3314,-66.9989,0,Heavy Rain,8.875,15.165,0.0,0.0,6.1,9.445,65.715,66,2.38,Urban land,Urban land,1
599783,08/22/2015,SAN SEBASTIAN CO.,18.3314,-66.9888,0,Heavy Rain,8.875,15.165,0.0,0.0,6.1,9.445,65.715,65,1.39,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
599782,08/22/2015,SAN SEBASTIAN CO.,18.3372,-67.0001,0,Heavy Rain,13.53,10.395,0.0,0.0,2.68,11.015,69.63,64,0.52,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1
602949,09/21/2015,VEGA BAJA CO.,18.3251,-66.3598,0,Heavy Rain,3.105,13.715,0.0,0.0,16.33,8.18,11.17,223,2.38,Corozal,"Corozal clay, 5 to 12 percent slopes",1
603063,09/22/2015,SAN SEBASTIAN CO.,18.3376,-67.0011,0,Heavy Rain,32.63,6.24,0.205,6.78,5.595,9.74,15.195,56,1.88,Santoni,Santoni clay,1
603064,09/22/2015,MOCA CO.,18.3922,-67.1052,0,Heavy Rain,2.9,10.5,4.49,33.56,2.775,11.285,16.575,54,1.65,Plata,"Plata clay, 20 to 40 percent slopes, eroded",1
603067,09/23/2015,SAN SEBASTIAN CO.,18.3703,-66.9252,0,Heavy Rain,9.73,77.395,2.825,2.08,3.19,8.78,22.6,221,2.08,Mabi,"Mabi clay, 5 to 12 percent slopes",1
605551,10/24/2015,CAGUAS CO.,18.2553,-66.0378,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,60,0.26,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
605680,10/24/2015,SAN LORENZO CO.,18.1872,-65.9635,0,Heavy Rain,23.045,10.565,0.0,0.0,0.0,0.65,0.0,105,3.58,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1
605549,10/24/2015,CAGUAS CO.,18.2392,-66.0452,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,69,0.36,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1
605554,10/24/2015,CAGUAS CO.,18.2514,-66.0381,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,62,0.36,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
605553,10/24/2015,CAGUAS CO.,18.2374,-66.0562,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,81,1.29,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1
605552,10/24/2015,CAGUAS CO.,18.2805,-66.046,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,66,2.58,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1
605550,10/24/2015,CAGUAS CO.,18.3296,-66.0936,0,Heavy Rain,65.745,17.525,0.655,0.0,0.0,2.5,0.0,94,3.81,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",1
605716,10/24/2015,AIBONITO CO.,18.12,-66.25,0,Heavy Rain,21.955,27.36,1.405,0.0,0.0,3.205,11.51,685,11.47,Maricao,"Maricao clay, 20 to 60 percent slopes",1
605718,10/24/2015,AIBONITO CO.,18.1413,-66.2547,0,Heavy Rain,21.955,27.36,1.405,0.0,0.0,3.205,11.51,609,1.39,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1
605719,10/24/2015,COMERIO CO.,18.2363,-66.2137,0,Heavy Rain,29.985,17.845,1.425,0.0,0.685,4.45,1.475,187,7.21,Water,Water,1
605721,10/25/2015,SAN LORENZO CO.,18.15,-65.97,0,Heavy Rain,44.75,23.045,10.565,0.0,0.0,0.0,0.65,221,6.85,Pandura,"Pandura sandy loam, 20 to 40 percent slopes",1
605723,10/25/2015,LAS PIEDRAS CO.,18.1888,-65.8773,0,Heavy Rain,36.925,18.845,5.38,0.0,0.0,0.0,0.18,123,2.94,Cayagua,"Cayagua sandy loam, 5 to 12 percent slopes, eroded",1
605725,10/25/2015,JUNCOS CO.,18.2262,-65.916,0,Heavy Rain,36.115,19.51,71.2,0.0,0.0,0.0,3.83,69,0.26,Urban land,Urban land,1
605731,10/25/2015,CAGUAS CO.,18.2,-66.03,0,Heavy Rain,56.6,17.235,49.375,0.645,0.0,0.0,1.26,161,17.05,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1
609484,11/28/2015,NAGUABO CO.,18.2202,-65.7927,0,Heavy Rain,16.28,0.0,7.4,6.865,1.105,1.655,0.48,29,9.17,Pandura,"Pandura loam, 12 to 40 percent slopes",0
609898,12/13/2015,MOCA CO.,18.3677,-67.0961,0,Heavy Rain,3.365,0.0,0.15,0.0,0.49,0.47,1.585,117,8.87,Plata,"Plata clay, 40 to 60 percent slopes, eroded",1
631856,04/23/2016,SAN JUAN CO.,18.4404,-66.052,0,Heavy Rain,36.61,3.175,0.0,0.145,2.935,12.995,0.0,23,2.45,Urban land,Urban land,1
631861,04/23/2016,SAN JUAN CO.,18.4247,-66.0429,0,Heavy Rain,36.61,3.175,0.0,0.145,2.935,12.995,0.0,3,0.52,Urban land,Urban land,1
632052,04/23/2016,LUQUILLO CO.,18.3802,-65.7179,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,7,1.81,Urban land,"Urban land-Catano complex, 0 to 2 percent slopes",0
631867,04/23/2016,FAJARDO CO.,18.3428,-65.6592,0,Heavy Rain,55.075,5.01,1.305,0.08,0.68,10.565,0.375,15,1.32,Leveled clayey land,Leveled clayey land,0
632053,04/23/2016,LUQUILLO CO.,18.337,-65.7252,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,112,11.99,Humatas,"Humatas-Stony land complex, 40 to 60 percent slopes",0
631863,04/23/2016,LUQUILLO CO.,18.3218,-65.7197,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,232,4.81,Humatas,"Humatas-Zarzal complex, 5 to 40 percent slopes",0
631865,04/23/2016,FAJARDO CO.,18.346,-65.6389,0,Heavy Rain,55.075,5.01,1.305,0.08,0.68,10.565,0.375,12,5.94,Descalabrado,"Descalabrado clay loam, 20 to 40 percent slopes, eroded",0
631864,04/23/2016,LUQUILLO CO.,18.35,-65.72,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,29,0.58,Rio Arriba,"Rio Arriba clay, 5 to 12 percent slopes, eroded",0
632054,04/25/2016,CANOVANAS CO.,18.33,-65.88,0,Heavy Rain,13.81,0.88,55.89,4.185,0.69,0.415,1.14,117,5.28,Humatas,"Humatas-Stony land complex, 40 to 60 percent slopes",1
632057,04/25/2016,CAGUAS CO.,18.2365,-66.0245,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,64,0.26,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
632056,04/25/2016,CAGUAS CO.,18.2389,-66.0127,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,59,0.52,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
632073,04/25/2016,CAGUAS CO.,18.2361,-66.0219,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,62,0.36,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
632070,04/25/2016,CAGUAS CO.,18.2307,-66.0321,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,75,1.73,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
632364,04/25/2016,PENUELAS CO.,18.0881,-66.6958,0,Heavy Rain,78.765,0.0,2.135,1.315,0.0,0.175,0.465,225,7.39,Caguabo,"Caguabo gravelly clay loam, 20 to 60 percent slopes",1
632367,04/25/2016,SABANA GRANDE CO.,18.0318,-66.8988,0,Heavy Rain,42.77,0.0,2.28,0.99,0.365,0.255,1.435,61,1.29,Fraternidad,"Fraternidad clay, 2 to 5 perecent slopes",1
632773,04/26/2016,AGUADILLA CO.,18.4795,-67.1532,0,Heavy Rain,81.885,15.895,0.78,20.75,2.65,0.675,0.145,76,2.08,Urban land,Urban land,1
632819,04/26/2016,AGUADILLA CO.,18.4699,-67.125,0,Heavy Rain,81.885,15.895,0.78,20.75,2.65,0.675,0.145,90,3.1,Coto,"Coto clay, 2 to 5 percent slopes",1
632822,04/27/2016,LUQUILLO CO.,18.3277,-65.7483,0,Heavy Rain,53.135,5.055,4.725,1.075,31.59,12.47,1.525,141,18.91,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",0
632823,04/27/2016,NAGUABO CO.,18.2185,-65.7821,0,Heavy Rain,25.695,3.09,21.565,0.38,35.855,13.51,2.485,11,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
633046,04/29/2016,FAJARDO CO.,18.3394,-65.6688,0,Heavy Rain,24.345,6.88,29.58,1.57,3.54,0.685,55.075,25,1.32,Fajardo,"Fajardo clay, 2 to 10 percent slopes, eroded",0
633052,04/29/2016,FAJARDO CO.,18.32,-65.65,0,Heavy Rain,24.345,6.88,29.58,1.57,3.54,0.685,55.075,7,3.09,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
633053,04/29/2016,LUQUILLO CO.,18.35,-65.72,0,Heavy Rain,13.71,12.145,53.135,5.055,4.725,1.075,31.59,29,0.58,Rio Arriba,"Rio Arriba clay, 5 to 12 percent slopes, eroded",0
640321,05/30/2016,NAGUABO CO.,18.22,-65.73,0,Heavy Rain,46.77,30.88,8.845,3.995,0.025,1.52,0.0,29,1.39,Cobbly alluvial land,Cobbly alluvial land,0
658835,08/05/2016,CIDRA CO.,18.193,-66.2015,0,Heavy Rain,13.875,0.635,0.0,0.0,14.215,79.1,0.0,324,11.44,Mucara,"Mucara clay, 20 to 40 percent slopes",1
658831,08/26/2016,PONCE CO.,17.9965,-66.6338,0,Heavy Rain,97.775,14.72,1.53,0.345,0.0,0.915,0.0,12,0.82,Urban land,Urban land,1
658237,08/26/2016,PONCE CO.,18.0061,-66.6267,0,Heavy Rain,95.11,25.155,4.285,0.775,0.0,0.87,0.0,11,1.29,Urban land,Urban land,1
661451,09/20/2016,UTUADO CO.,18.2716,-66.7008,0,Heavy Rain,10.785,8.295,1.61,17.385,0.365,3.955,8.25,161,4.75,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1
661455,09/20/2016,SAN SEBASTIAN CO.,18.3295,-66.9869,0,Heavy Rain,7.195,8.665,2.75,3.365,0.25,0.175,0.29,68,0.73,Lares,"Lares clay, 5 to 20 percent slopes, eroded",1
661460,09/20/2016,SAN SEBASTIAN CO.,18.3118,-67.0078,0,Heavy Rain,9.075,6.245,3.04,2.395,0.21,2.115,0.005,113,0.82,Humatas,"Humatas clay, 12 to 20 percent slopes",1
663756,10/10/2016,TRUJILLO ALTO CO.,18.3363,-66.0097,0,Heavy Rain,0.295,6.365,2.96,1.765,1.66,15.3,11.345,30,3.66,Mucara,"Mucara clay, 20 to 40 percent slopes",1
663761,10/18/2016,CABO ROJO CO.,18.03,-67.13,0,Heavy Rain,73.385,1.93,0.21,0.775,5.785,0.685,14.715,24,2.08,Urban land,Urban land,0
663762,10/18/2016,MAYAGUEZ CO.,18.1819,-67.1694,0,Heavy Rain,57.655,0.205,0.0,0.605,4.38,2.605,13.8,5,2.08,Leveled sandy land,Leveled sandy land,1
664147,10/18/2016,SALINAS CO.,17.971,-66.2177,0,Heavy Rain,56.335,0.0,2.525,1.025,1.29,0.0,17.565,4,0.73,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0
664002,10/29/2016,MAYAGUEZ CO.,18.2383,-67.1612,0,Heavy Rain,19.55,5.505,0.0,0.13,5.485,6.045,0.0,21,4.73,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1
664004,10/29/2016,SAN SEBASTIAN CO.,18.346,-67.0033,0,Heavy Rain,30.74,2.46,1.04,0.12,6.31,8.5,0.0,74,2.85,Urban land,Urban land,1
664010,10/30/2016,VEGA ALTA CO.,18.3943,-66.3506,0,Heavy Rain,11.91,12.96,7.34,1.135,6.46,21.92,14.505,133,11.18,Colinas,"Colinas clay loam, 40 to 60 percent slopes",1
664013,10/31/2016,COAMO CO.,18.097,-66.3648,0,Heavy Rain,17.97,23.915,8.655,3.22,0.33,1.29,5.595,165,3.59,Llanos,"Llanos clay, 5 to 12 percent slopes, eroded",0
667350,11/13/2016,SAN SEBASTIAN CO.,18.3439,-67.0004,0,Heavy Rain,13.125,8.19,5.015,6.68,0.64,26.26,7.045,60,0.82,Santoni,Santoni clay,1
667352,11/13/2016,SAN SEBASTIAN CO.,18.3314,-66.9885,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,66,1.57,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
667357,11/13/2016,SAN SEBASTIAN CO.,18.3261,-66.9868,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,84,6.02,Humatas,"Humatas clay, 20 to 40 percent slopes",1
667364,11/13/2016,SAN SEBASTIAN CO.,18.3285,-66.9853,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,66,6.07,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
667376,11/13/2016,SAN SEBASTIAN CO.,18.3194,-67.003,0,Heavy Rain,13.125,8.19,5.015,6.68,0.64,26.26,7.045,122,4.12,Humatas,"Humatas clay, 20 to 40 percent slopes",1
665874,11/14/2016,JUANA DIAZ CO.,18.0967,-66.5448,0,Heavy Rain,16.42,4.225,22.855,0.0,0.0,2.49,1.16,189,14.19,Reilly,Reilly gravelly loam,1
665876,11/14/2016,JUANA DIAZ CO.,17.9996,-66.5283,0,Heavy Rain,4.905,9.725,13.475,0.0,0.325,4.435,2.72,12,0.58,Urban land,"Urban land-Cortada complex, 0 to 2 percent slopes, occasionally flooded",1
665884,11/18/2016,YABUCOA CO.,18.0645,-65.8269,0,Heavy Rain,156.52,17.855,0.13,0.0,0.715,0.385,4.005,14,9.8,Teja,"Teja gravelly sandy loam, 12 to 40 percent slopes",0
666186,11/18/2016,NAGUABO CO.,18.2154,-65.7755,0,Heavy Rain,81.845,24.905,2.375,2.945,1.78,2.95,1.995,33,8.99,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",0
666332,11/20/2016,VEGA ALTA CO.,18.4191,-66.3104,0,Heavy Rain,35.465,14.53,11.48,21.45,0.0,0.0,0.0,47,7.97,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1
681238,02/04/2017,HATILLO CO.,18.4779,-66.8058,0,Heavy Rain,6.695,0.0,6.855,0.55,0.52,0.0,0.0,48,0.73,Colinas,"Colinas clay loam, 12 to 20 percent slopes",1
681254,02/04/2017,HATILLO CO.,18.4739,-66.7761,0,Heavy Rain,6.26,0.0,7.79,0.0,0.0,0.0,0.0,60,3.35,Colinas,"Colinas clay loam, 12 to 20 percent slopes",1
688401,04/11/2017,SAN SEBASTIAN CO.,18.3301,-66.9178,1,Heavy Rain,23.035,0.36,4.06,0.0,0.0,0.0,0.0,295,9.72,Soller,"Soller clay, 20 to 40 percent slopes",1
695346,04/17/2017,CAROLINA CO.,18.4312,-66.0084,0,Heavy Rain,33.735,1.44,0.0,0.0,3.05,15.135,0.235,3,0.58,Urban land,Urban land,1
696260,04/17/2017,CAROLINA CO.,18.4187,-65.999,0,Heavy Rain,25.26,0.645,0.135,2.31,2.6,19.585,0.455,0,0.0,Made land,Made land,1
696261,04/17/2017,CAROLINA CO.,18.3943,-65.9658,0,Heavy Rain,37.995,6.995,0.52,3.285,1.49,22.91,0.78,5,0.93,Made land,Made land,1
696265,04/17/2017,CAROLINA CO.,18.4276,-66.0133,0,Heavy Rain,33.735,1.44,0.0,0.0,3.05,15.135,0.235,1,0.58,Urban land,Urban land,1
696266,04/17/2017,RIO GRANDE CO.,18.348,-65.7664,0,Heavy Rain,33.575,0.385,1.39,2.35,3.485,17.555,7.145,38,6.1,Humatas,"Humatas clay, 20 to 40 percent slopes",0
696270,04/17/2017,RIO GRANDE CO.,18.2913,-65.8145,0,Heavy Rain,26.14,4.33,1.175,1.18,0.565,8.735,1.815,880,14.17,Yunque,"Yunque-Moteado complex, 20 to 60 percent slopes",1
696285,04/17/2017,VEGA ALTA CO.,18.4025,-66.3411,0,Heavy Rain,34.26,1.605,0.0,0.0,1.185,3.39,16.805,69,15.04,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1
696272,04/17/2017,NAGUABO CO.,18.2124,-65.7714,0,Heavy Rain,25.12,2.945,1.145,1.76,7.035,5.835,3.965,13,1.15,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
696290,04/17/2017,FAJARDO CO.,18.3195,-65.656,0,Heavy Rain,9.015,0.13,0.715,0.545,5.195,5.025,4.36,9,0.26,Vega Baja,"Vega Baja silty clay loam, 0 to 3 percent slopes",0
696500,04/17/2017,COMERIO CO.,18.2376,-66.2065,0,Heavy Rain,44.655,13.595,4.35,0.14,2.265,3.085,0.505,238,15.02,Caguabo,"Caguabo-Rock outcrop complex, 20 to 60 percent slopes",1
698056,05/11/2017,SAN LORENZO CO.,18.1798,-65.9786,0,Heavy Rain,8.28,4.57,36.685,6.37,0.0,0.0,0.18,130,2.2,Pandura,"Pandura sandy loam, 12 to 20 percent slopes",1
699780,05/11/2017,MAUNABO CO.,18.016,-65.9293,0,Heavy Rain,6.28,2.125,20.17,10.24,0.0,0.0,0.0,21,1.03,Reilly,Reilly soils,0
703582,05/11/2017,MAUNABO CO.,18.01,-65.9249,0,Heavy Rain,6.28,2.125,20.17,10.24,0.0,0.0,0.0,19,0.58,Coloso,"Coloso silty clay, 0 to 2 percent slopes, occasionally flooded",0
708505,06/14/2017,GUAYNABO CO.,18.4109,-66.1103,0,Heavy Rain,2.615,1.91,0.0,0.155,0.245,0.0,0.0,21,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
709391,06/14/2017,SAN JUAN CO.,18.3905,-66.0715,0,Heavy Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.23,24,2.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
708510,06/14/2017,SAN JUAN CO.,18.3923,-66.0731,0,Heavy Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.23,26,2.31,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
708507,06/14/2017,GUAYNABO CO.,18.4012,-66.1049,0,Heavy Rain,2.615,1.91,0.0,0.155,0.245,0.0,0.0,21,2.66,Urban land,Urban land,1
710792,06/19/2017,AGUADA CO.,18.3717,-67.141,0,Heavy Rain,13.9,22.405,0.25,8.27,12.39,5.865,17.12,28,6.07,Rio Piedras,"Rio Piedras clay, 5 to 12 percent slopes, eroded",1
710795,06/19/2017,RIO GRANDE CO.,18.3516,-65.7938,0,Heavy Rain,36.71,0.0,0.0,0.66,0.01,0.64,0.0,204,11.24,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0
715762,07/13/2017,NAGUABO CO.,18.219,-65.7861,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,15,0.93,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
715627,07/13/2017,NAGUABO CO.,18.2367,-65.7601,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,73,5.75,Urban land,Urban land,0
715881,07/13/2017,NAGUABO CO.,18.2195,-65.7911,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,23,3.02,Pandura,"Pandura loam, 12 to 40 percent slopes",0
715793,07/13/2017,NAGUABO CO.,18.2152,-65.7315,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,21,0.26,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
715791,07/13/2017,NAGUABO CO.,18.2008,-65.7268,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,6,0.73,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
715882,07/22/2017,GUAYNABO CO.,18.4046,-66.1066,0,Heavy Rain,18.315,0.0,0.0,0.0,0.32,1.5,0.395,15,2.43,Urban land,Urban land,1
715883,07/22/2017,GUAYNABO CO.,18.3991,-66.1089,0,Heavy Rain,9.885,0.0,0.0,0.0,0.0,0.475,0.525,19,3.28,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
715891,07/29/2017,LARES CO.,18.3147,-66.8956,0,Heavy Rain,1.55,18.61,11.785,3.475,12.155,0.0,4.94,293,15.12,Soller,"Soller-Limestone rockland complex, 20 to 40 percent slopes",1
718939,08/17/2017,CEIBA CO.,18.2638,-65.6952,0,Heavy Rain,85.125,7.33,0.0,0.295,0.28,0.335,0.345,94,6.17,Humatas,"Humatas clay, 20 to 40 percent slopes",0
718940,08/17/2017,RIO GRANDE CO.,18.4045,-65.8041,0,Heavy Rain,126.41,8.405,0.99,1.19,0.0,0.22,3.175,1,0.77,Tidal swamp,Tidal swamp,1
718941,08/17/2017,RIO GRANDE CO.,18.3609,-65.7709,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,27,8.75,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0
718943,08/17/2017,LUQUILLO CO.,18.3553,-65.7001,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,8,0.58,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
718944,08/17/2017,LUQUILLO CO.,18.3717,-65.7634,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,9,1.03,Water,Water,0
718991,08/17/2017,PATILLAS CO.,18.0026,-66.0131,0,Heavy Rain,102.875,5.295,0.0,0.0,0.455,0.0,0.0,16,0.26,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0
719001,08/17/2017,PATILLAS CO.,17.9968,-65.9891,0,Heavy Rain,114.805,4.565,0.37,0.0,0.0,0.0,0.0,53,9.49,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0
719011,08/17/2017,NAGUABO CO.,18.2186,-65.7821,0,Heavy Rain,128.77,8.33,0.0,0.0,0.475,0.0,0.36,11,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
720511,08/20/2017,CAROLINA CO.,18.4255,-65.9879,0,Heavy Rain,28.26,1.15,0.0,117.645,8.905,2.975,0.775,6,1.29,Urban land,Urban land,1
720493,08/20/2017,SAN LORENZO CO.,18.1893,-65.989,0,Heavy Rain,53.53,1.925,0.0,142.515,6.965,0.0,0.0,225,21.62,Mucara,"Mucara clay, 40 to 60 percent slopes",1
720502,08/20/2017,MAYAGUEZ CO.,18.2028,-67.1376,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,14,1.65,Leveled land,"Leveled land, frequently flooded",1
720476,08/20/2017,MAYAGUEZ CO.,18.1813,-67.1336,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,43,5.82,Mucara,"Mucara clay, 20 to 40 percent slopes",1
720485,08/20/2017,PATILLAS CO.,18.0,-66.0085,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,25,5.31,Patillas,"Patillas clay loam, 20 to 40 percent slopes, eroded",0
720492,08/20/2017,MAYAGUEZ CO.,18.204,-67.1506,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,6,1.09,Leveled sandy land,Leveled sandy land,1
720433,08/20/2017,ARROYO CO.,17.9891,-66.061,0,Heavy Rain,49.53,3.65,0.115,108.63,7.385,0.275,0.0,40,2.06,Cobbly alluvial land,Cobbly alluvial land,0
720425,08/20/2017,PATILLAS CO.,18.0139,-66.0265,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,33,1.39,Cobbly alluvial land,Cobbly alluvial land,0
720474,08/20/2017,PATILLAS CO.,17.9924,-65.9708,0,Heavy Rain,48.605,0.94,0.0,114.805,4.565,0.37,0.0,106,13.38,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0
720472,08/20/2017,PATILLAS CO.,18.0023,-66.0382,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,142,17.19,Rock land,Rock land,0
720414,08/20/2017,MAYAGUEZ CO.,18.1594,-67.1444,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,34,3.94,Malaya,"Malaya clay, 20 to 60 percent slopes",1
720480,08/20/2017,MAYAGUEZ CO.,18.2018,-67.1413,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,22,0.52,Leveled clayey land,Leveled clayey land,1
720407,08/20/2017,AGUADA CO.,18.3768,-67.1937,0,Heavy Rain,43.36,9.915,0.0,19.015,8.895,1.345,7.855,12,0.36,Coloso,"Coloso clay, 0 to 2 percent slopes, occasionally flooded",1
720478,08/20/2017,MAYAGUEZ CO.,18.1804,-67.1496,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,14,4.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
721841,09/06/2017,CULEBRA CO.,18.3142,-65.2217,0,Heavy Rain,54.865,1.22,0.14,1.18,0.32,0.0,0.0,0,0.0,Water,Water,0
721848,09/06/2017,HUMACAO CO.,18.1975,-65.817,0,Heavy Rain,50.375,1.62,1.14,1.55,0.315,0.14,0.0,201,11.83,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",1
721940,09/06/2017,CEIBA CO.,18.2851,-65.6371,0,Heavy Rain,50.255,1.645,0.0,1.915,0.195,0.185,0.0,7,1.29,Vega Alta,"Vega Alta silty clay loam, 5 to 12 percent slopes",0
721939,09/06/2017,CANOVANAS CO.,18.401,-65.9279,0,Heavy Rain,55.435,2.515,0.0,3.5,0.17,0.0,0.0,6,1.09,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1
721887,09/06/2017,CAROLINA CO.,18.4321,-65.966,0,Heavy Rain,55.435,2.515,0.0,3.5,0.17,0.0,0.0,5,0.73,Tidal swamp,Tidal swamp,1
721846,09/06/2017,GURABO CO.,18.294,-66.0114,0,Heavy Rain,55.9,1.125,2.58,1.47,0.375,0.455,0.0,296,4.26,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1
721837,09/06/2017,CIALES CO.,18.3676,-66.4666,0,Heavy Rain,40.455,2.895,5.465,9.495,8.535,0.0,0.0,204,15.84,Naranjo,"Naranjo clay, 5 to 20 percent slopes",1
721838,09/06/2017,CIDRA CO.,18.1658,-66.102,0,Heavy Rain,48.35,2.54,0.85,0.25,0.47,1.825,0.075,451,4.38,Naranjito,"Naranjito silty clay loam, 20 to 40 percent slopes",1
