event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,KSI_fast,KSI_slow,KSI_combined
574472,05/20/2015,SAN JUAN CO.,18.3988,-66.0833,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,15,0.26,Urban land,Urban land,1,29.882968149999723,32.47344017604294,30.919156960417013
576170,05/20/2015,SAN JUAN CO.,18.3786,-66.0533,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,27,2.58,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,29.882968149999723,32.47344017604294,30.919156960417013
576021,05/20/2015,SAN JUAN CO.,18.3993,-66.0911,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,34,2.79,Urban land,Urban land,1,29.882968149999723,32.47344017604294,30.919156960417013
575333,05/20/2015,SAN JUAN CO.,18.3955,-66.0696,0,Heavy Rain,29.85,0.0,1.8,1.695,0.295,0.0,0.0,13,0.93,Urban land,Urban land,1,29.882968149999723,32.47344017604294,30.919156960417013
599784,08/22/2015,SAN SEBASTIAN CO.,18.3314,-66.9989,0,Heavy Rain,8.875,15.165,0.0,0.0,6.1,9.445,65.715,66,2.38,Urban land,Urban land,1,10.927359570283231,57.97736642213503,29.747362311023952
599783,08/22/2015,SAN SEBASTIAN CO.,18.3314,-66.9888,0,Heavy Rain,8.875,15.165,0.0,0.0,6.1,9.445,65.715,65,1.39,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,10.927359570283231,57.97736642213503,29.747362311023952
599782,08/22/2015,SAN SEBASTIAN CO.,18.3372,-67.0001,0,Heavy Rain,13.53,10.395,0.0,0.0,2.68,11.015,69.63,64,0.52,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1,14.936810269244589,58.99602295938979,32.56049534530267
602949,09/21/2015,VEGA BAJA CO.,18.3251,-66.3598,0,Heavy Rain,3.105,13.715,0.0,0.0,16.33,8.18,11.17,223,2.38,Corozal,"Corozal clay, 5 to 12 percent slopes",1,4.961123409590143,32.960772788847855,16.160983161293228
603063,09/22/2015,SAN SEBASTIAN CO.,18.3376,-67.0011,0,Heavy Rain,32.63,6.24,0.205,6.78,5.595,9.74,15.195,56,1.88,Santoni,Santoni clay,1,33.478246873368654,56.98620679636152,42.881430842565806
603064,09/22/2015,MOCA CO.,18.3922,-67.1052,0,Heavy Rain,2.9,10.5,4.49,33.56,2.775,11.285,16.575,54,1.65,Plata,"Plata clay, 20 to 40 percent slopes, eroded",1,4.403257692594849,51.364196097794355,23.187633054674652
603067,09/23/2015,SAN SEBASTIAN CO.,18.3703,-66.9252,0,Heavy Rain,9.73,77.395,2.825,2.08,3.19,8.78,22.6,221,2.08,Mabi,"Mabi clay, 5 to 12 percent slopes",1,20.256015925958312,95.99038453618147,50.54976337004758
605551,10/24/2015,CAGUAS CO.,18.2553,-66.0378,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,60,0.26,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,23.928993196890985,61.138621645240534,38.81284457623081
605680,10/24/2015,SAN LORENZO CO.,18.1872,-65.9635,0,Heavy Rain,23.045,10.565,0.0,0.0,0.0,0.65,0.0,105,3.58,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,24.474817267394815,32.52176708957269,27.693597196265966
605549,10/24/2015,CAGUAS CO.,18.2392,-66.0452,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,69,0.36,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,23.928993196890985,61.138621645240534,38.81284457623081
605554,10/24/2015,CAGUAS CO.,18.2514,-66.0381,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,62,0.36,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,23.928993196890985,61.138621645240534,38.81284457623081
605553,10/24/2015,CAGUAS CO.,18.2374,-66.0562,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,81,1.29,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,23.928993196890985,61.138621645240534,38.81284457623081
605552,10/24/2015,CAGUAS CO.,18.2805,-66.046,0,Heavy Rain,17.235,49.375,0.645,0.0,0.0,1.26,0.0,66,2.58,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,23.928993196890985,61.138621645240534,38.81284457623081
605550,10/24/2015,CAGUAS CO.,18.3296,-66.0936,0,Heavy Rain,65.745,17.525,0.655,0.0,0.0,2.5,0.0,94,3.81,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",1,68.12874758219377,82.65310696897865,73.93849133690772
605716,10/24/2015,AIBONITO CO.,18.12,-66.25,0,Heavy Rain,21.955,27.36,1.405,0.0,0.0,3.205,11.51,685,11.47,Maricao,"Maricao clay, 20 to 60 percent slopes",1,25.683506821992392,53.182117406557474,36.68295105581843
605718,10/24/2015,AIBONITO CO.,18.1413,-66.2547,0,Heavy Rain,21.955,27.36,1.405,0.0,0.0,3.205,11.51,609,1.39,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,25.683506821992392,53.182117406557474,36.68295105581843
605719,10/24/2015,COMERIO CO.,18.2363,-66.2137,0,Heavy Rain,29.985,17.845,1.425,0.0,0.685,4.45,1.475,187,7.21,Water,Water,1,32.4261579147738,49.716533509651526,39.3423081527249
605721,10/25/2015,SAN LORENZO CO.,18.15,-65.97,0,Heavy Rain,44.75,23.045,10.565,0.0,0.0,0.0,0.65,221,6.85,Pandura,"Pandura sandy loam, 20 to 40 percent slopes",1,48.06230632704722,72.94240115077335,58.01434425653767
605723,10/25/2015,LAS PIEDRAS CO.,18.1888,-65.8773,0,Heavy Rain,36.925,18.845,5.38,0.0,0.0,0.0,0.18,123,2.94,Cayagua,"Cayagua sandy loam, 5 to 12 percent slopes, eroded",1,39.573931549815356,57.38064896975906,46.69661851779284
605725,10/25/2015,JUNCOS CO.,18.2262,-65.916,0,Heavy Rain,36.115,19.51,71.2,0.0,0.0,0.0,3.83,69,0.26,Urban land,Urban land,1,40.05946486482419,108.15831909002912,67.29900655490617
605731,10/25/2015,CAGUAS CO.,18.2,-66.03,0,Heavy Rain,56.6,17.235,49.375,0.645,0.0,0.0,1.26,161,17.05,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,59.83683827671427,109.59971992544712,79.7419909362074
609484,11/28/2015,NAGUABO CO.,18.2202,-65.7927,0,Heavy Rain,16.28,0.0,7.4,6.865,1.105,1.655,0.48,29,9.17,Pandura,"Pandura loam, 12 to 40 percent slopes",0,16.415535727776636,27.950965036018083,21.029707451073214
609898,12/13/2015,MOCA CO.,18.3677,-67.0961,0,Heavy Rain,3.365,0.0,0.15,0.0,0.49,0.47,1.585,117,8.87,Plata,"Plata clay, 40 to 60 percent slopes, eroded",1,3.3677473458333105,4.657149014134829,3.883508013153918
631856,04/23/2016,SAN JUAN CO.,18.4404,-66.052,0,Heavy Rain,36.61,3.175,0.0,0.145,2.935,12.995,0.0,23,2.45,Urban land,Urban land,1,37.03968952427624,47.475837549084204,41.214148734199426
631861,04/23/2016,SAN JUAN CO.,18.4247,-66.0429,0,Heavy Rain,36.61,3.175,0.0,0.145,2.935,12.995,0.0,3,0.52,Urban land,Urban land,1,37.03968952427624,47.475837549084204,41.214148734199426
632052,04/23/2016,LUQUILLO CO.,18.3802,-65.7179,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,7,1.81,Urban land,"Urban land-Catano complex, 0 to 2 percent slopes",0,33.30556233126588,51.81203664149246,40.708152055356514
631867,04/23/2016,FAJARDO CO.,18.3428,-65.6592,0,Heavy Rain,55.075,5.01,1.305,0.08,0.68,10.565,0.375,15,1.32,Leveled clayey land,Leveled clayey land,0,55.77693167776523,66.1660070431275,59.932561823910135
632053,04/23/2016,LUQUILLO CO.,18.337,-65.7252,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,112,11.99,Humatas,"Humatas-Stony land complex, 40 to 60 percent slopes",0,33.30556233126588,51.81203664149246,40.708152055356514
631863,04/23/2016,LUQUILLO CO.,18.3218,-65.7197,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,232,4.81,Humatas,"Humatas-Zarzal complex, 5 to 40 percent slopes",0,33.30556233126588,51.81203664149246,40.708152055356514
631865,04/23/2016,FAJARDO CO.,18.346,-65.6389,0,Heavy Rain,55.075,5.01,1.305,0.08,0.68,10.565,0.375,12,5.94,Descalabrado,"Descalabrado clay loam, 20 to 40 percent slopes, eroded",0,55.77693167776523,66.1660070431275,59.932561823910135
631864,04/23/2016,LUQUILLO CO.,18.35,-65.72,0,Heavy Rain,31.59,12.47,1.525,2.105,1.59,12.25,0.0,29,0.58,Rio Arriba,"Rio Arriba clay, 5 to 12 percent slopes, eroded",0,33.30556233126588,51.81203664149246,40.708152055356514
632054,04/25/2016,CANOVANAS CO.,18.33,-65.88,0,Heavy Rain,13.81,0.88,55.89,4.185,0.69,0.415,1.14,117,5.28,Humatas,"Humatas-Stony land complex, 40 to 60 percent slopes",1,14.952756106739573,60.37579125449857,33.12197016584317
632057,04/25/2016,CAGUAS CO.,18.2365,-66.0245,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,64,0.26,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,45.7854039605553,48.676308102332115,46.94176561726603
632056,04/25/2016,CAGUAS CO.,18.2389,-66.0127,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,59,0.52,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,45.7854039605553,48.676308102332115,46.94176561726603
632073,04/25/2016,CAGUAS CO.,18.2361,-66.0219,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,62,0.36,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,45.7854039605553,48.676308102332115,46.94176561726603
632070,04/25/2016,CAGUAS CO.,18.2307,-66.0321,0,Heavy Rain,45.755,0.0,1.66,1.57,0.27,0.13,1.025,75,1.73,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,45.7854039605553,48.676308102332115,46.94176561726603
632364,04/25/2016,PENUELAS CO.,18.0881,-66.6958,0,Heavy Rain,78.765,0.0,2.135,1.315,0.0,0.175,0.465,225,7.39,Caguabo,"Caguabo gravelly clay loam, 20 to 60 percent slopes",1,78.80410388902745,81.50904954503133,79.88608215142901
632367,04/25/2016,SABANA GRANDE CO.,18.0318,-66.8988,0,Heavy Rain,42.77,0.0,2.28,0.99,0.365,0.255,1.435,61,1.29,Fraternidad,"Fraternidad clay, 2 to 5 perecent slopes",1,42.81175965666632,46.068223166433675,44.11434506057326
632773,04/26/2016,AGUADILLA CO.,18.4795,-67.1532,0,Heavy Rain,81.885,15.895,0.78,20.75,2.65,0.675,0.145,76,2.08,Urban land,Urban land,1,84.05044052537917,111.65601465504193,95.09267017724429
632819,04/26/2016,AGUADILLA CO.,18.4699,-67.125,0,Heavy Rain,81.885,15.895,0.78,20.75,2.65,0.675,0.145,90,3.1,Coto,"Coto clay, 2 to 5 percent slopes",1,84.05044052537917,111.65601465504193,95.09267017724429
632822,04/27/2016,LUQUILLO CO.,18.3277,-65.7483,0,Heavy Rain,53.135,5.055,4.725,1.075,31.59,12.47,1.525,141,18.91,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",0,53.90566125051035,86.35929353842145,66.88711416567479
632823,04/27/2016,NAGUABO CO.,18.2185,-65.7821,0,Heavy Rain,25.695,3.09,21.565,0.38,35.855,13.51,2.485,11,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,26.508162777836688,72.74304998396826,45.002117660289315
633046,04/29/2016,FAJARDO CO.,18.3394,-65.6688,0,Heavy Rain,24.345,6.88,29.58,1.57,3.54,0.685,55.075,25,1.32,Fajardo,"Fajardo clay, 2 to 10 percent slopes, eroded",0,25.81788334699665,79.26735026413397,47.19767011385157
633052,04/29/2016,FAJARDO CO.,18.32,-65.65,0,Heavy Rain,24.345,6.88,29.58,1.57,3.54,0.685,55.075,7,3.09,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,25.81788334699665,79.26735026413397,47.19767011385157
633053,04/29/2016,LUQUILLO CO.,18.35,-65.72,0,Heavy Rain,13.71,12.145,53.135,5.055,4.725,1.075,31.59,29,0.58,Rio Arriba,"Rio Arriba clay, 5 to 12 percent slopes, eroded",0,16.32684848726155,84.06149110128601,43.42070553287133
640321,05/30/2016,NAGUABO CO.,18.22,-65.73,0,Heavy Rain,46.77,30.88,8.845,3.995,0.025,1.52,0.0,29,1.39,Cobbly alluvial land,Cobbly alluvial land,0,51.111155372317455,83.54672651194984,64.08538382817041
658835,08/05/2016,CIDRA CO.,18.193,-66.2015,0,Heavy Rain,13.875,0.635,0.0,0.0,14.215,79.1,0.0,324,11.44,Mucara,"Mucara clay, 20 to 40 percent slopes",1,13.96093790485525,61.17568084163665,32.84683507956781
658831,08/26/2016,PONCE CO.,17.9965,-66.6338,0,Heavy Rain,97.775,14.72,1.53,0.345,0.0,0.915,0.0,12,0.82,Urban land,Urban land,1,99.79515829674271,112.3578800360707,104.8202469924739
658237,08/26/2016,PONCE CO.,18.0061,-66.6267,0,Heavy Rain,95.11,25.155,4.285,0.775,0.0,0.87,0.0,11,1.29,Urban land,Urban land,1,98.59284156245522,121.06716028244455,107.58256905045096
661451,09/20/2016,UTUADO CO.,18.2716,-66.7008,0,Heavy Rain,10.785,8.295,1.61,17.385,0.365,3.955,8.25,161,4.75,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,11.937094353058564,36.154233990371786,21.623950207983853
661455,09/20/2016,SAN SEBASTIAN CO.,18.3295,-66.9869,0,Heavy Rain,7.195,8.665,2.75,3.365,0.25,0.175,0.29,68,0.73,Lares,"Lares clay, 5 to 20 percent slopes, eroded",1,8.418048236189268,19.315069432055086,12.776856714535596
661460,09/20/2016,SAN SEBASTIAN CO.,18.3118,-67.0078,0,Heavy Rain,9.075,6.245,3.04,2.395,0.21,2.115,0.005,113,0.82,Humatas,"Humatas clay, 12 to 20 percent slopes",1,9.975848386034396,19.4894332774886,13.781282342616079
663756,10/10/2016,TRUJILLO ALTO CO.,18.3363,-66.0097,0,Heavy Rain,0.295,6.365,2.96,1.765,1.66,15.3,11.345,30,3.66,Mucara,"Mucara clay, 20 to 40 percent slopes",1,1.210623368911693,22.428769963914327,9.697882006912748
663761,10/18/2016,CABO ROJO CO.,18.03,-67.13,0,Heavy Rain,73.385,1.93,0.21,0.775,5.785,0.685,14.715,24,2.08,Urban land,Urban land,0,73.6500433808133,85.56762664439796,78.41707668624716
663762,10/18/2016,MAYAGUEZ CO.,18.1819,-67.1694,0,Heavy Rain,57.655,0.205,0.0,0.605,4.38,2.605,13.8,5,2.08,Leveled sandy land,Leveled sandy land,1,57.682743733063504,67.83189726713684,61.74240514669283
664147,10/18/2016,SALINAS CO.,17.971,-66.2177,0,Heavy Rain,56.335,0.0,2.525,1.025,1.29,0.0,17.565,4,0.73,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0,56.38124698819406,67.08280061069007,60.66186843719247
664002,10/29/2016,MAYAGUEZ CO.,18.2383,-67.1612,0,Heavy Rain,19.55,5.505,0.0,0.13,5.485,6.045,0.0,21,4.73,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1,20.295020734217555,30.463608146838133,24.362455699265787
664004,10/29/2016,SAN SEBASTIAN CO.,18.346,-67.0033,0,Heavy Rain,30.74,2.46,1.04,0.12,6.31,8.5,0.0,74,2.85,Urban land,Urban land,1,31.09197306120635,41.45670416119053,35.23786550120002
664010,10/30/2016,VEGA ALTA CO.,18.3943,-66.3506,0,Heavy Rain,11.91,12.96,7.34,1.135,6.46,21.92,14.505,133,11.18,Colinas,"Colinas clay loam, 40 to 60 percent slopes",1,13.798382060189809,49.934324614435404,28.252759081888048
664013,10/31/2016,COAMO CO.,18.097,-66.3648,0,Heavy Rain,17.97,23.915,8.655,3.22,0.33,1.29,5.595,165,3.59,Llanos,"Llanos clay, 5 to 12 percent slopes, eroded",0,21.365065153185586,50.49528650199576,33.017153692709655
667350,11/13/2016,SAN SEBASTIAN CO.,18.3439,-67.0004,0,Heavy Rain,13.125,8.19,5.015,6.68,0.64,26.26,7.045,60,0.82,Santoni,Santoni clay,1,14.325248898734861,44.55149180387866,26.41574606079238
667352,11/13/2016,SAN SEBASTIAN CO.,18.3314,-66.9885,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,66,1.57,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,17.443754026076732,55.35677819382278,32.608963693175156
667357,11/13/2016,SAN SEBASTIAN CO.,18.3261,-66.9868,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,84,6.02,Humatas,"Humatas clay, 20 to 40 percent slopes",1,17.443754026076732,55.35677819382278,32.608963693175156
667364,11/13/2016,SAN SEBASTIAN CO.,18.3285,-66.9853,0,Heavy Rain,15.4,14.42,5.035,12.1,1.09,21.9,10.495,66,6.07,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,17.443754026076732,55.35677819382278,32.608963693175156
667376,11/13/2016,SAN SEBASTIAN CO.,18.3194,-67.003,0,Heavy Rain,13.125,8.19,5.015,6.68,0.64,26.26,7.045,122,4.12,Humatas,"Humatas clay, 20 to 40 percent slopes",1,14.325248898734861,44.55149180387866,26.41574606079238
665874,11/14/2016,JUANA DIAZ CO.,18.0967,-66.5448,0,Heavy Rain,16.42,4.225,22.855,0.0,0.0,2.49,1.16,189,14.19,Reilly,Reilly gravelly loam,1,17.41039549847671,38.968803892962256,26.03375885627093
665876,11/14/2016,JUANA DIAZ CO.,17.9996,-66.5283,0,Heavy Rain,4.905,9.725,13.475,0.0,0.325,4.435,2.72,12,0.58,Urban land,"Urban land-Cortada complex, 0 to 2 percent slopes, occasionally flooded",1,6.467938863501752,26.97048888928891,14.668958873816615
665884,11/18/2016,YABUCOA CO.,18.0645,-65.8269,0,Heavy Rain,156.52,17.855,0.13,0.0,0.715,0.385,4.005,14,9.8,Teja,"Teja gravelly sandy loam, 12 to 40 percent slopes",0,158.93879251524527,174.38765719124046,165.11833838564334
666186,11/18/2016,NAGUABO CO.,18.2154,-65.7755,0,Heavy Rain,81.845,24.905,2.375,2.945,1.78,2.95,1.995,33,8.99,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",0,85.25902487136858,110.43381066875335,95.32893919032249
666332,11/20/2016,VEGA ALTA CO.,18.4191,-66.3104,0,Heavy Rain,35.465,14.53,11.48,21.45,0.0,0.0,0.0,47,7.97,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1,37.64168519987065,70.66106299191557,50.84943631668862
681238,02/04/2017,HATILLO CO.,18.4779,-66.8058,0,Heavy Rain,6.695,0.0,6.855,0.55,0.52,0.0,0.0,48,0.73,Colinas,"Colinas clay loam, 12 to 20 percent slopes",1,6.820553704582273,12.498321749117201,9.091660922396244
681254,02/04/2017,HATILLO CO.,18.4739,-66.7761,0,Heavy Rain,6.26,0.0,7.79,0.0,0.0,0.0,0.0,60,3.35,Colinas,"Colinas clay loam, 12 to 20 percent slopes",1,6.402678826943239,12.114008113056478,8.687210541388534
688401,04/11/2017,SAN SEBASTIAN CO.,18.3301,-66.9178,1,Heavy Rain,23.035,0.36,4.06,0.0,0.0,0.0,0.0,295,9.72,Soller,"Soller clay, 20 to 40 percent slopes",1,23.158082195853442,26.398073853795726,24.454078859030357
695346,04/17/2017,CAROLINA CO.,18.4312,-66.0084,0,Heavy Rain,33.735,1.44,0.0,0.0,3.05,15.135,0.235,3,0.58,Urban land,Urban land,1,33.92988280786072,44.2146350838925,38.04378371827343
696260,04/17/2017,CAROLINA CO.,18.4187,-65.999,0,Heavy Rain,25.26,0.645,0.135,2.31,2.6,19.585,0.455,0,0.0,Made land,Made land,1,25.349763868937593,38.67444006722689,30.67963434825331
696261,04/17/2017,CAROLINA CO.,18.3943,-65.9658,0,Heavy Rain,37.995,6.995,0.52,3.285,1.49,22.91,0.78,5,0.93,Made land,Made land,1,38.951194438462245,58.977396647010565,46.96167532188157
696265,04/17/2017,CAROLINA CO.,18.4276,-66.0133,0,Heavy Rain,33.735,1.44,0.0,0.0,3.05,15.135,0.235,1,0.58,Urban land,Urban land,1,33.92988280786072,44.2146350838925,38.04378371827343
696266,04/17/2017,RIO GRANDE CO.,18.348,-65.7664,0,Heavy Rain,33.575,0.385,1.39,2.35,3.485,17.555,7.145,38,6.1,Humatas,"Humatas clay, 20 to 40 percent slopes",0,33.65256282210144,50.07827368505761,40.22284716728391
696270,04/17/2017,RIO GRANDE CO.,18.2913,-65.8145,0,Heavy Rain,26.14,4.33,1.175,1.18,0.565,8.735,1.815,880,14.17,Yunque,"Yunque-Moteado complex, 20 to 60 percent slopes",1,26.7475226521088,36.910714063236426,30.812799216559853
696285,04/17/2017,VEGA ALTA CO.,18.4025,-66.3411,0,Heavy Rain,34.26,1.605,0.0,0.0,1.185,3.39,16.805,69,15.04,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1,34.47721312959476,45.11166190117745,38.73099263822783
696272,04/17/2017,NAGUABO CO.,18.2124,-65.7714,0,Heavy Rain,25.12,2.945,1.145,1.76,7.035,5.835,3.965,13,1.15,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,25.539533815659425,38.19183556153865,30.600454514011115
696290,04/17/2017,FAJARDO CO.,18.3195,-65.656,0,Heavy Rain,9.015,0.13,0.715,0.545,5.195,5.025,4.36,9,0.26,Vega Baja,"Vega Baja silty clay loam, 0 to 3 percent slopes",0,9.045689268626205,17.26395776812628,12.332996668426235
696500,04/17/2017,COMERIO CO.,18.2376,-66.2065,0,Heavy Rain,44.655,13.595,4.35,0.14,2.265,3.085,0.505,238,15.02,Caguabo,"Caguabo-Rock outcrop complex, 20 to 60 percent slopes",1,46.574556204767745,62.8039635931832,53.06631916013393
698056,05/11/2017,SAN LORENZO CO.,18.1798,-65.9786,0,Heavy Rain,8.28,4.57,36.685,6.37,0.0,0.0,0.18,130,2.2,Pandura,"Pandura sandy loam, 12 to 20 percent slopes",1,9.570391457024533,44.03563040701987,23.35648703702267
699780,05/11/2017,MAUNABO CO.,18.016,-65.9293,0,Heavy Rain,6.28,2.125,20.17,10.24,0.0,0.0,0.0,21,1.03,Reilly,Reilly soils,0,6.937013913263571,29.950148487415667,16.14226774292441
703582,05/11/2017,MAUNABO CO.,18.01,-65.9249,0,Heavy Rain,6.28,2.125,20.17,10.24,0.0,0.0,0.0,19,0.58,Coloso,"Coloso silty clay, 0 to 2 percent slopes, occasionally flooded",0,6.937013913263571,29.950148487415667,16.14226774292441
708505,06/14/2017,GUAYNABO CO.,18.4109,-66.1103,0,Heavy Rain,2.615,1.91,0.0,0.155,0.245,0.0,0.0,21,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,2.8734903909819307,4.510065782332061,3.528120547521983
709391,06/14/2017,SAN JUAN CO.,18.3905,-66.0715,0,Heavy Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.23,24,2.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.0,0.0976057545056985,0.039042301802279404
708510,06/14/2017,SAN JUAN CO.,18.3923,-66.0731,0,Heavy Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.23,26,2.31,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.0,0.0976057545056985,0.039042301802279404
708507,06/14/2017,GUAYNABO CO.,18.4012,-66.1049,0,Heavy Rain,2.615,1.91,0.0,0.155,0.245,0.0,0.0,21,2.66,Urban land,Urban land,1,2.8734903909819307,4.510065782332061,3.528120547521983
710792,06/19/2017,AGUADA CO.,18.3717,-67.141,0,Heavy Rain,13.9,22.405,0.25,8.27,12.39,5.865,17.12,28,6.07,Rio Piedras,"Rio Piedras clay, 5 to 12 percent slopes, eroded",1,16.936765930638494,56.030952155920524,32.5744404207513
710795,06/19/2017,RIO GRANDE CO.,18.3516,-65.7938,0,Heavy Rain,36.71,0.0,0.0,0.66,0.01,0.64,0.0,204,11.24,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,36.71,37.45890362130703,37.00956144852282
715762,07/13/2017,NAGUABO CO.,18.219,-65.7861,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,15,0.93,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,14.526432449744123,29.56349185063614,20.54125621010093
715627,07/13/2017,NAGUABO CO.,18.2367,-65.7601,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,73,5.75,Urban land,Urban land,0,14.526432449744123,29.56349185063614,20.54125621010093
715881,07/13/2017,NAGUABO CO.,18.2195,-65.7911,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,23,3.02,Pandura,"Pandura loam, 12 to 40 percent slopes",0,14.526432449744123,29.56349185063614,20.54125621010093
715793,07/13/2017,NAGUABO CO.,18.2152,-65.7315,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,21,0.26,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,14.526432449744123,29.56349185063614,20.54125621010093
715791,07/13/2017,NAGUABO CO.,18.2008,-65.7268,0,Heavy Rain,14.375,0.92,1.47,0.0,14.675,4.59,6.485,6,0.73,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,14.526432449744123,29.56349185063614,20.54125621010093
715882,07/22/2017,GUAYNABO CO.,18.4046,-66.1066,0,Heavy Rain,18.315,0.0,0.0,0.0,0.32,1.5,0.395,15,2.43,Urban land,Urban land,1,18.315,19.39764956242031,18.748059824968124
715883,07/22/2017,GUAYNABO CO.,18.3991,-66.1089,0,Heavy Rain,9.885,0.0,0.0,0.0,0.0,0.475,0.525,19,3.28,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,9.885,10.340328032269952,10.06713121290798
715891,07/29/2017,LARES CO.,18.3147,-66.8956,0,Heavy Rain,1.55,18.61,11.785,3.475,12.155,0.0,4.94,293,15.12,Soller,"Soller-Limestone rockland complex, 20 to 40 percent slopes",1,4.284439425337095,37.76305896881199,17.675887242727054
718939,08/17/2017,CEIBA CO.,18.2638,-65.6952,0,Heavy Rain,85.125,7.33,0.0,0.295,0.28,0.335,0.345,94,6.17,Humatas,"Humatas clay, 20 to 40 percent slopes",0,86.11700762612438,92.13991568901278,88.52617085127974
718940,08/17/2017,RIO GRANDE CO.,18.4045,-65.8041,0,Heavy Rain,126.41,8.405,0.99,1.19,0.0,0.22,3.175,1,0.77,Tidal swamp,Tidal swamp,1,127.56562553810357,136.67036669613358,131.20752200131557
718941,08/17/2017,RIO GRANDE CO.,18.3609,-65.7709,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,27,8.75,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,138.68596948703268,147.84869557776645,142.3510599233262
718943,08/17/2017,LUQUILLO CO.,18.3553,-65.7001,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,8,0.58,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,138.68596948703268,147.84869557776645,142.3510599233262
