event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,flood_event_id,KSI_fast,KSI_slow,KSI_combined
ctrl_0324,09/15/2024,ARECIBO CO.,18.4653,-66.7233,0,None,1.2,9.12,28.58,43.305,0.0,6.91,15.27,6,0.36,Urban land,Urban land,1,920698,2.9577187425579305,68.65662208922126,29.237280081223265
ctrl_0325,03/13/2023,HATILLO CO.,18.4244,-66.7876,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,1.88,Bayamon,"Bayamon sandy clay loam, 5 to 12 percent slopes",1,920699,0.0,0.0,0.0
ctrl_0326,08/17/2015,ARECIBO CO.,18.4638,-66.7568,0,None,10.325,73.135,10.96,0.3,0.535,0.08,1.26,38,2.2,Espinosa,"Espinosa sandy loam, 2 to 5 percent slopes",1,920700,20.4234853417302,83.03173536118565,45.46678534951238
ctrl_0327,07/28/2022,ARECIBO CO.,18.4826,-66.7662,0,None,0.0,0.0,0.0,0.0,0.0,0.38,0.0,8,1.29,Carrizales,"Carrizales fine sand, 2 to 12 percent slopes",1,921014,0.0,0.1860258306316422,0.07441033225265688
ctrl_0328,05/07/2022,UTUADO CO.,18.2684,-66.7025,0,None,0.0,0.0,0.0,0.0,3.885,8.4,21.855,151,5.71,Urban land,Urban land,1,924296,0.0,15.580748386548294,6.232299354619318
ctrl_0329,04/07/2022,NAGUABO CO.,18.2161,-65.7781,0,None,0.645,0.615,0.0,0.0,0.835,1.95,0.16,10,0.58,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,924297,0.7282311991905168,2.6721754316672115,1.5058088921811947
ctrl_0330,02/15/2016,YABUCOA CO.,18.0604,-65.8765,0,None,2.195,2.9,0.0,0.505,0.0,0.0,0.595,13,1.29,Reilly,Reilly soils,0,924298,2.5874723213861768,5.290424476506494,3.6686531834343032
ctrl_0331,09/13/2015,UTUADO CO.,18.2693,-66.7013,0,None,19.43,8.185,4.175,0.385,0.0,0.0,4.375,147,2.38,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,924299,20.61418708565214,31.770248545030668,25.07661166940355
ctrl_0332,07/15/2019,HUMACAO CO.,18.1867,-65.817,0,None,0.0,2.285,0.0,0.0,0.0,0.14,0.255,39,1.65,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,930414,0.30924112219566,2.157566908914761,1.0485714368833003
ctrl_0333,03/09/2023,GUAYAMA CO.,17.974,-66.1101,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.58,Urban land,Urban land,0,929820,0.0,0.0,0.0
ctrl_0334,10/28/2018,LAS PIEDRAS CO.,18.2021,-65.8481,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,14.98,Pandura,"Pandura loam, 40 to 60 percent slopes",1,929838,0.0,0.0,0.0
ctrl_0335,12/31/2023,LAS PIEDRAS CO.,18.2199,-65.8319,0,None,0.0,0.0,0.29,0.0,0.06,0.17,0.0,94,0.52,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,929849,0.005311535277732911,0.3350335844369805,0.13720035494143196
ctrl_0336,09/06/2024,GUAYAMA CO.,17.9758,-66.1112,0,None,0.125,0.545,2.165,3.175,2.035,0.0,0.0,36,0.73,Urban land,Urban land,0,929851,0.23841108755806342,5.441917180818734,2.319813524862332
ctrl_0337,03/30/2016,LAS PIEDRAS CO.,18.1892,-65.8715,0,None,1.06,0.15,0.23,0.26,0.75,0.0,0.0,117,6.02,Pandura,"Pandura loam, 12 to 40 percent slopes",1,929856,1.0845128894299008,1.955784208833737,1.4330214171914353
ctrl_0338,10/22/2017,LAS PIEDRAS CO.,18.2253,-65.8605,0,None,0.12,0.0,0.0,0.0,9.97,25.13,152.865,84,1.5,Urban land,"Urban land-Reilly, frequently flooded complex, 0 to 2 percent slopes",1,929858,0.12,82.92417663549055,33.24167065419623
ctrl_0339,03/02/2017,HUMACAO CO.,18.124,-65.8533,0,None,0.0,0.28,0.305,0.185,0.0,0.0,0.0,162,5.15,Pandura,"Pandura loam, 40 to 60 percent slopes",1,929949,0.043480149167315484,0.5924426119612584,0.26306513428489264
ctrl_0340,02/25/2017,NAGUABO CO.,18.2184,-65.773,0,None,0.735,0.0,2.75,1.1,0.48,1.965,1.205,62,11.46,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",0,929952,0.785368006944019,5.26252885787506,2.5762323473164357
ctrl_0341,01/12/2021,PATILLAS CO.,17.9864,-65.9985,0,None,0.0,0.0,0.76,0.0,0.0,0.0,0.0,34,12.41,Pandura,"Pandura loam, 40 to 60 percent slopes",0,929956,0.013919885555437977,0.5711227427372174,0.23680102842814976
ctrl_0342,01/19/2020,ARROYO CO.,18.004,-65.906,0,None,0.0,0.0,0.0,0.0,33.725,0.445,4.105,9,0.77,Urban land,"Urban land-Talante, occasionally flooded complex, 0 to 2 percent slopes",0,930376,0.0,21.005015234718407,8.402006093887364
ctrl_0343,08/04/2016,LAS PIEDRAS CO.,18.2337,-65.8588,0,None,0.0,0.18,0.0,21.62,86.895,0.545,0.495,96,2.2,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,930377,0.024360350982590286,63.788196420709326,25.529894778873288
ctrl_0344,10/02/2019,TOA BAJA CO.,18.4425,-66.1666,0,None,0.58,0.0,8.01,50.595,4.99,0.0,1.09,4,0.36,Urban land,Urban land-Sabana Seca complex,1,950883,0.7267082674987607,42.839402063923394,17.571785786068617
ctrl_0345,01/28/2017,TOA BAJA CO.,18.4498,-66.1893,0,None,0.215,0.0,0.0,0.0,0.0,0.0,0.0,3,0.36,Saladar,Saladar muck,1,950886,0.215,0.215,0.21500000000000002
ctrl_0346,02/21/2018,TOA BAJA CO.,18.4516,-66.173,0,None,1.62,0.0,0.0,0.0,0.0,0.0,0.29,2,1.39,Tropopsamments,Tropopsamments,1,950889,1.62,1.7430681252463156,1.6692272500985261
ctrl_0347,03/16/2020,CATANO CO.,18.4388,-66.1394,0,None,0.26,0.0,0.245,18.325,0.0,6.41,0.675,0,0.36,Urban land,Urban land-Sabana Seca complex,1,950891,0.2644873315277399,15.806146374652048,6.481150948777463
ctrl_0348,10/27/2017,GUAYNABO CO.,18.3962,-66.1079,0,None,6.44,0.0,0.0,0.0,0.0,0.0,0.205,26,2.08,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,950897,6.44,6.5269964333637756,6.4747985733455105
ctrl_0349,10/28/2024,LOIZA CO.,18.3871,-65.8732,0,None,0.215,0.565,0.07,1.335,0.0,0.0,0.61,9,1.15,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,956004,0.2927465297508976,1.8859280015410214,0.9300191184669472
ctrl_0350,11/12/2015,CANOVANAS CO.,18.3993,-65.9082,0,None,0.0,1.36,1.58,0.805,5.655,32.765,0.92,0,0.36,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,956169,0.2129946946459933,22.51443298139194,9.133570009344373
ctrl_0351,12/28/2019,HUMACAO CO.,18.1479,-65.7999,0,None,0.49,0.385,17.235,0.92,0.245,0.0,0.765,11,0.93,Talante,Talante soils,0,962022,0.8577741202934295,14.837784237319715,6.449778167103944
ctrl_0352,01/30/2024,NAGUABO CO.,18.2306,-65.8207,0,None,0.0,0.0,0.03,0.045,0.0,0.015,2.34,293,10.13,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1,959320,0.0005494691666620253,1.0522346601585733,0.42122354556342656
ctrl_0353,09/05/2024,HUMACAO CO.,18.1145,-65.8013,0,None,0.21,0.8,8.04,2.26,0.345,0.0,4.58,17,0.93,Urban land,Urban land,1,959321,0.46552596325471296,10.556087411438735,4.501750542528321
ctrl_0354,08/14/2024,HUMACAO CO.,18.1606,-65.7657,0,None,157.625,1.525,1.98,0.94,0.75,0.52,0.0,2,1.29,Aguadilla,Aguadilla loamy sand,0,959322,157.86765127193553,161.72536680596272,159.4107374855464
ctrl_0355,03/11/2021,BAYAMON CO.,18.348,-66.1409,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2.43,Mucara,"Mucara clay, 40 to 60 percent slopes",1,966049,0.0,0.0,0.0
ctrl_0356,02/13/2016,BAYAMON CO.,18.3514,-66.1428,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.235,43,1.65,Made land,Made land,1,966052,0.0,0.5241004644110333,0.20964018576441334
ctrl_0357,08/03/2015,GUAYNABO CO.,18.4057,-66.1084,0,None,0.0,0.295,0.0,0.65,0.0,0.0,0.0,34,0.26,Urban land,Urban land,1,966056,0.03992390855480075,0.6791643678214897,0.29562009226147634
ctrl_0358,05/02/2022,NAGUABO CO.,18.2218,-65.6894,0,None,5.77,24.265,47.63,0.735,0.0,0.185,0.0,23,3.83,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,966381,9.926284528006816,63.16702862091739,31.222582165171048
ctrl_0359,01/30/2021,HUMACAO CO.,18.1492,-65.7912,0,None,0.4,0.0,0.0,0.0,0.0,1.005,0.0,9,0.93,Fortuna,Fortuna clay,0,967171,0.4,0.8919893678547379,0.5967957471418952
ctrl_0360,05/24/2024,CAROLINA CO.,18.374,-65.9262,0,None,2.375,7.935,53.425,0.0,0.0,0.0,0.0,13,0.58,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,967286,4.427398480113145,49.40135051706484,22.416979294893824
ctrl_0361,03/09/2015,SAN JUAN CO.,18.4517,-66.0691,0,None,0.0,0.29,0.0,0.0,0.08,0.29,0.0,4,0.77,Urban land,Urban land,1,968805,0.03924723213861768,0.4385391219596897,0.1989639880670465
ctrl_0362,01/25/2016,SAN JUAN CO.,18.4468,-66.0523,0,None,0.0,0.0,0.885,0.0,0.0,0.245,0.245,4,0.58,Urban land,Urban land,1,968804,0.016209340416529747,0.8889664581539344,0.36531218751149164
ctrl_0363,06/21/2023,SAN JUAN CO.,18.4466,-66.0505,0,None,0.89,0.0,0.485,0.665,0.0,0.0,0.0,1,1.15,Urban land,Urban land,1,968808,0.8988830848610361,1.6876734603996657,1.2143992350764878
ctrl_0364,07/15/2024,CAROLINA CO.,18.4407,-66.0288,0,None,0.125,0.71,49.13,2.185,0.0,2.065,3.34,3,0.36,Urban land,Urban land,1,968809,1.1209353897015053,41.51226588986291,17.27746758976607
ctrl_0365,09/02/2017,CANOVANAS CO.,18.3794,-65.8905,0,None,0.0,0.045,0.0,0.0,3.265,8.655,7.055,12,0.0,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,968810,0.006090087745647572,9.113747663560403,3.64915311807155
ctrl_0366,11/19/2016,RIO GRANDE CO.,18.3598,-65.7709,0,None,24.195,48.405,14.705,1.535,1.675,2.405,0.975,27,6.78,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,968820,31.015235854927074,80.7436713555223,50.90661005516516
ctrl_0367,07/30/2019,RIO GRANDE CO.,18.3733,-65.8721,0,None,228.55,4.805,0.13,0.0,0.97,2.825,0.0,20,0.93,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,968840,229.20266706900748,234.74377212299535,231.41910909060263
ctrl_0368,06/19/2020,RIO GRANDE CO.,18.3514,-65.8208,0,None,0.0,0.0,0.0,0.0,0.0,0.015,0.0,42,4.92,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",1,968839,0.0,0.007343124893354296,0.0029372499573417188
ctrl_0369,06/01/2020,RIO GRANDE CO.,18.3739,-65.798,0,None,0.0,0.0,0.485,8.32,13.18,0.335,0.0,11,4.19,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,968837,0.008883084861036077,13.391420749813744,5.361898150842119
ctrl_0370,06/01/2017,RIO GRANDE CO.,18.3635,-65.8088,0,None,0.0,26.385,23.945,6.475,0.48,1.895,0.97,48,4.4,Rubble land,"Rubble land-Pandura complex, 40 to 60 percent slopes",1,968835,4.009389421388766,46.695152868840644,21.083694800369518
ctrl_0371,09/18/2024,RIO GRANDE CO.,18.3518,-65.7877,0,None,0.25,0.0,0.0,0.825,10.675,6.66,0.13,234,3.65,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,968834,0.25,10.131319097483262,4.202527638993305
ctrl_0372,07/08/2019,NAGUABO CO.,18.22,-65.7857,0,None,0.445,0.37,0.115,3.905,0.14,0.0,0.0,15,0.52,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,968876,0.4971803532697512,3.4750947683510836,1.6883461193022842
ctrl_0373,09/05/2015,NAGUABO CO.,18.2136,-65.7802,0,None,0.74,0.44,0.0,30.83,10.91,0.3,12.34,10,1.29,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,968881,0.7995475246241096,32.74999054419783,13.579724732453599
ctrl_0374,11/12/2016,SAN JUAN CO.,18.3942,-66.0964,0,None,0.19,1.195,3.63,10.99,17.73,18.25,5.485,33,2.06,Urban land,Urban land,1,975935,0.41821143263385724,32.38736955498109,13.205874681572752
ctrl_0375,04/09/2019,SAN JUAN CO.,18.3972,-66.0847,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.93,Urban land,Urban land,1,975940,0.0,0.0,0.0
ctrl_0376,01/16/2015,SAN JUAN CO.,18.4013,-66.0925,0,None,2.225,0.0,0.0,0.0,1.63,0.995,0.0,39,1.15,Urban land,Urban land,1,975939,2.225,3.6325844901318156,2.7880337960527264
ctrl_0377,05/26/2019,ARECIBO CO.,18.4623,-66.7251,0,None,0.58,1.365,22.42,11.725,8.38,6.575,6.235,5,0.82,Urban land,Urban land,1,976064,1.1753692855033966,36.84657116026631,15.443850035408563
ctrl_0378,12/29/2017,VEGA BAJA CO.,18.3901,-66.3807,0,None,0.0,0.0,0.0,0.315,0.0,0.0,0.9,135,7.46,Jobos,"Jobos sandy loam, 2 to 12 percent slopes",1,981381,0.0,0.5871388642315376,0.23485554569261505
ctrl_0379,10/24/2023,VEGA BAJA CO.,18.4468,-66.4099,0,None,0.0,0.0,4.12,1.445,11.915,0.0,0.63,18,2.43,Algarrobo,"Algarrobo fine sand, 2 to 12 percent slopes",1,981380,0.07546043222158481,11.033387202101483,4.458631140173544
ctrl_0380,10/28/2023,ARROYO CO.,17.9619,-66.0638,0,None,19.72,10.6,0.285,0.18,1.3,2.495,10.665,3,1.63,Urban land,Urban land,0,986664,21.15977395939138,35.72181219458333,26.984589253468158
ctrl_0381,02/14/2020,SAN JUAN CO.,18.3549,-66.0415,0,None,1.835,0.0,1.38,0.0,0.0,0.125,0.0,108,4.59,Humatas,"Humatas clay, 20 to 40 percent slopes",1,987108,1.8602755816664531,2.9332313718885135,2.289457897755277
ctrl_0382,03/21/2018,SAN JUAN CO.,18.4183,-66.0908,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,Urban land,Urban land,1,987883,0.0,0.0,0.0
ctrl_0383,10/06/2019,SAN JUAN CO.,18.3779,-66.0529,0,None,1.11,0.0,0.0,0.0,8.285,0.0,2.43,29,2.01,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,987884,1.11,6.819915655829274,3.39396626233171
ctrl_0384,10/31/2022,SAN JUAN CO.,18.4012,-66.0852,0,None,21.82,20.91,1.675,3.355,51.125,58.91,0.5,19,1.73,Urban land,Urban land,1,987885,24.680539467616203,101.31301896267937,55.33353126564147
ctrl_0385,03/19/2023,SAN JUAN CO.,18.4082,-66.0713,0,None,0.0,0.0,0.185,0.0,3.36,0.0,0.0,7,1.57,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,987886,0.003388393194415823,2.036476189164999,0.8166235115826492
ctrl_0386,10/21/2023,SAN GERMAN CO.,18.0754,-67.0338,0,None,7.79,1.895,5.325,5.735,0.265,0.0,0.0,77,8.32,El Cacique,"El Cacique-La Taina complex, 20 to 60 percent slopes, very stony",0,988231,8.14399113881589,17.320003502925154,11.814396084459595
ctrl_0387,04/02/2021,SAN JUAN CO.,18.3992,-66.0875,0,None,0.32,0.0,0.0,0.0,0.0,0.0,0.655,23,1.57,Urban land,Urban land,1,988251,0.32,0.5979642139184023,0.4311856855673609
ctrl_0388,06/11/2022,SAN JUAN CO.,18.3584,-66.0453,0,None,2.765,0.0,0.0,0.0,0.0,0.0,0.0,94,3.23,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,988256,2.765,2.765,2.765
ctrl_0389,01/28/2023,SAN JUAN CO.,18.3547,-66.0501,0,None,0.0,0.435,0.0,0.0,0.0,0.0,0.0,85,3.19,Humatas,"Humatas clay, 40 to 60 percent slopes",1,988257,0.05887084820792653,0.377091886391329,0.18615926348128753
ctrl_0390,06/23/2020,GUAYNABO CO.,18.367,-66.1234,0,None,0.0,0.0,5.525,0.0,0.0,0.0,0.0,32,1.5,Rio Piedras,"Rio Piedras clay, 20 to 40 percent slopes, eroded",1,999057,0.10119390486025634,4.151912044240955,1.721481160612536
ctrl_0391,10/03/2016,GUAYNABO CO.,18.3991,-66.1072,0,None,14.725,0.0,0.25,13.835,1.015,2.19,1.44,20,2.85,Urban land,Urban land,1,999058,14.729578909722184,26.181910710253383,19.310511629934666
ctrl_0392,02/23/2017,SAN JUAN CO.,18.3865,-66.0956,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1.29,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,999059,0.0,0.0,0.0
ctrl_0393,05/07/2018,GUAYNABO CO.,18.3632,-66.0915,0,None,0.14,0.0,1.675,25.345,4.98,0.0,0.0,50,3.65,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,999064,0.17067869513862977,20.72174362662435,8.391104667732918
ctrl_0394,06/17/2017,SAN JUAN CO.,18.3543,-66.0745,0,None,0.43,0.29,0.79,0.0,0.0,0.0,0.0,105,1.88,Humatas,"Humatas clay, 20 to 40 percent slopes",1,999063,0.48371658686071767,1.2750616524570286,0.8002546130992421
ctrl_0395,09/04/2015,GUAYNABO CO.,18.3733,-66.1058,0,None,4.145,0.02,23.71,8.11,0.095,35.47,5.065,39,1.63,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,999062,4.581970503716619,46.8301742828165,21.481252015356574
ctrl_0396,07/07/2021,SAN JUAN CO.,18.3931,-66.084,0,None,0.0,0.0,0.0,0.0,1.48,0.46,5.3,24,2.01,Urban land,Urban land,1,999060,0.0,3.3101480660555174,1.324059226422207
ctrl_0397,04/09/2023,GUAYNABO CO.,18.3994,-66.1057,0,None,0.0,56.79,8.91,33.8,12.655,0.0,0.0,27,4.64,Urban land,Urban land,1,999061,7.848883077505858,85.09080658667148,38.74565248117211
ctrl_0398,02/05/2021,ADJUNTAS CO.,18.3424,-66.3206,0,None,38.675,0.0,0.0,0.0,0.0,0.0,0.0,82,3.3,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1008918,38.675,38.675,38.675
ctrl_0399,09/14/2015,VEGA ALTA CO.,18.4,-66.3459,0,None,0.0,12.99,23.935,4.96,0.0,0.0,0.0,34,7.16,Colinas,"Colinas clay loam, 40 to 60 percent slopes",1,1008919,2.196390146045452,32.478490652865865,14.309230348773617
ctrl_0400,05/29/2023,NARANJITO CO.,18.29,-66.25,0,None,0.0,0.11,1.745,0.0,0.59,6.39,25.36,443,7.99,Mucara,"Mucara clay, 40 to 60 percent slopes",1,1007653,0.04684767101686854,15.630134708309855,6.2801624859340635
ctrl_0401,07/15/2018,TOA BAJA CO.,18.44,-66.25,0,None,0.675,0.0,0.0,0.0,0.0,34.225,130.075,6,0.58,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,1007654,0.675,72.62986119976598,29.456944479906397
ctrl_0402,08/30/2015,BAYAMON CO.,18.42,-66.19,0,None,32.785,3.32,11.75,3.98,0.0,72.4,0.0,56,6.28,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,1008911,33.44952189728818,82.52843642170222,53.0810877070538
ctrl_0403,08/01/2015,BAYAMON CO.,18.4078,-66.1917,0,None,0.0,0.65,0.0,0.0,0.0,0.0,0.0,62,1.39,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1008917,0.08796793410379826,0.5634706348376181,0.2781690143973262
ctrl_0404,07/27/2021,SAN JUAN CO.,18.4651,-66.1096,0,None,0.0,45.395,15.615,5.76,0.215,0.63,0.0,8,3.87,Urban land,Urban land,1,1007657,6.4295438837736185,55.268354803661516,25.96506825172878
ctrl_0405,05/13/2020,TOA BAJA CO.,18.42,-66.22,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.18,60,8.7,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,1007659,0.0,0.076387112221851,0.030554844888740402
ctrl_0406,08/28/2020,SAN JUAN CO.,18.41,-66.08,0,None,0.0,0.0,0.0,0.0,37.605,1.325,65.555,14,2.31,Urban land,Urban land,1,1007662,0.0,49.70462957536721,19.881851830146886
ctrl_0407,07/31/2024,BAYAMON CO.,18.3811,-66.1474,0,None,19.795,0.965,10.99,5.925,0.0,0.0,0.28,26,1.15,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1007665,20.12688741971052,32.868873436817374,25.22368182655326
ctrl_0408,12/22/2020,TOA BAJA CO.,18.4,-66.21,0,None,0.0,0.8,0.0,1.155,0.46,0.0,0.0,76,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1007666,0.10826822658929017,1.7056847673720836,0.7472348429024076
ctrl_0409,10/13/2016,BAYAMON CO.,18.42,-66.17,0,None,0.23,3.035,4.075,0.0,5.545,0.92,0.75,12,0.58,Urban land,Urban land-Sabana Seca complex,1,1007667,0.7153788130947114,9.823264342606725,4.358533024899517
ctrl_0410,08/28/2015,VEGA ALTA CO.,18.4129,-66.3304,0,None,12.185,0.915,0.0,30.15,0.0,0.665,0.0,32,1.29,Urban land,Urban land,1,1007668,12.308831784161502,32.94462606643811,20.563149497072146
ctrl_0411,09/18/2020,TOA BAJA CO.,18.4179,-66.2258,0,None,0.0,0.0,0.0,1.055,0.0,9.265,1.08,46,7.35,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,1007669,0.0,5.681194354821541,2.272477741928616
ctrl_0412,12/02/2015,TOA BAJA CO.,18.3972,-66.2077,0,None,2.78,0.0,1.52,43.915,10.35,0.01,1.65,89,3.12,Lares,"Lares clay, 5 to 12 percent slopes, eroded",1,1007672,2.8078397711108756,39.08013487169358,17.316757811343958
ctrl_0413,07/26/2024,VEGA ALTA CO.,18.42,-66.32,0,None,0.0,0.0,0.0,1.075,13.695,0.0,1.08,43,5.82,Bayamon,"Bayamon clay, 2 to 5 percent slopes",1,1007673,0.0,8.892434341073253,3.5569737364293013
ctrl_0414,02/07/2017,BAYAMON CO.,18.4037,-66.157,0,None,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1,1.57,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,1031763,0.005311535277732911,0.2179284149918329,0.09035828716337292
ctrl_0415,10/15/2015,GUAYNABO CO.,18.42,-66.1,0,None,0.68,0.0,0.0,0.0,0.0,0.0,2.73,5,2.85,Urban land,Urban land,1,1031764,0.68,1.8385378686980736,1.1434151474792293
ctrl_0416,09/10/2021,SAN JUAN CO.,18.4172,-66.0881,0,None,0.245,0.365,0.165,0.02,0.0,0.0,0.0,6,1.86,Urban land,Urban land,1,1031781,0.2974194587980048,0.6984329679168596,0.45782486244554677
ctrl_0417,10/13/2015,GUAYNABO CO.,18.41,-66.1,0,None,0.0,0.0,0.0,0.0,2.73,7.035,4.52,17,4.16,Urban land,Urban land,1,1031765,0.0,6.903771310524162,2.761508524209665
ctrl_0418,08/04/2022,CAROLINA CO.,18.3824,-65.9723,0,None,8.33,0.845,0.0,0.0,0.0,7.385,0.53,13,0.73,Urban land,Urban land,1,1031766,8.444358314334938,12.902694589325787,10.227692824331278
ctrl_0419,09/07/2024,BAYAMON CO.,18.39,-66.13,0,None,12.665,0.0,11.125,0.735,1.58,9.905,0.36,24,2.13,Daguey,"Daguey clay, 12 to 20 percent slopes",1,1031767,12.868761482637167,27.39793158787547,18.68042952473249
ctrl_0420,08/28/2017,BAYAMON CO.,18.398,-66.137,0,None,10.935,3.095,1.04,1.045,0.125,1.205,0.1,19,0.73,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1031768,11.3729109660616,15.783202049229857,13.137027399328904
ctrl_0421,07/19/2019,OROCOVIS CO.,18.2104,-66.4235,0,None,32.425,0.7,0.0,0.0,0.0,1.61,0.9,810,12.12,Maricao,"Maricao clay, 20 to 60 percent slopes",1,1032059,32.51973469826562,34.201912162821074,33.19260568408781
ctrl_0422,05/29/2021,FAJARDO CO.,18.32,-65.65,0,None,0.6,0.84,0.0,0.0,0.255,0.0,69.105,7,3.09,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,1045044,0.7136816379187546,30.79846605740776,12.747595405714359
ctrl_0423,10/12/2017,NAGUABO CO.,18.214,-65.7084,0,None,3.03,31.325,44.105,27.695,0.865,0.0,23.52,16,4.73,Daguao,"Daguao clay, 20 to 40 percent slopes, eroded",0,1045050,8.077189000574513,91.84019142494107,41.58238997032113
ctrl_0424,07/06/2021,FAJARDO CO.,18.3217,-65.6517,0,None,0.595,0.845,0.0,0.445,0.0,4.38,9.205,7,0.36,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,1045052,0.7093583143349377,7.667946719206003,3.4927936762833642
ctrl_0425,09/08/2021,BAYAMON CO.,18.3899,-66.1659,0,None,1.985,0.495,0.0,0.0,0.015,0.12,0.18,37,0.52,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1045079,2.0519909652021235,2.5577074435751417,2.254277556551331
ctrl_0426,06/19/2015,BAYAMON CO.,18.3924,-66.159,0,None,0.0,2.045,42.195,0.565,0.325,0.0,0.0,14,2.08,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1045081,1.0495890371290115,34.03294614345838,14.24293187966076
ctrl_0427,12/18/2021,BAYAMON CO.,18.3991,-66.188,0,None,0.505,0.63,0.0,0.0,0.745,2.27,2.155,39,2.34,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1045082,0.590261228439066,3.497631127366506,1.753209188010042
ctrl_0428,12/09/2015,BAYAMON CO.,18.3995,-66.158,0,None,0.0,0.0,25.4,0.0,13.415,2.355,0.0,5,0.0,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1045088,0.4652172277738481,27.816087459102977,11.4055653203055
ctrl_0429,09/21/2019,BAYAMON CO.,18.4057,-66.1846,0,None,0.475,0.0,9.22,1.03,1.775,10.555,4.39,64,2.74,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1045090,0.6438701905541291,16.107086547120346,6.829156733180616
ctrl_0430,05/23/2022,GUAYNABO CO.,18.4084,-66.1075,0,None,1.405,0.66,0.0,0.0,0.0,0.0,0.0,16,2.31,Urban land,Urban land,1,1045215,1.4943212869361644,1.97713941383512,1.6874485376957467
ctrl_0431,07/25/2021,GUAYNABO CO.,18.409,-66.1058,0,None,15.615,5.76,0.215,0.63,0.0,0.0,0.0,16,0.77,Urban land,Urban land,1,1045216,16.398469093803968,21.180190926816795,18.311157827009097
