EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
722620,ARECIBO CO.,ARECIBO,09/20/2017,1046,Flash Flood, , ,1,0,750000000,0,XX,AST-4, ,120357,C,13,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,7.83,WNW,9.91,NNE,ARECIBO,09/21/2017,1800,18.481,-66.7708,18.4902,-66.6321,"Rio Grande de Arecibo went out of its banks. One person was found dead, when he drowned due the flooding water of Rio Grande de Arecibo.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",183
722633,CAMUY CO.,CAMUY,09/20/2017,1116,Flash Flood, , ,0,0,750000000,0,XX,AST-4, ,120357,C,27,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,4.71,NNE,6.14,NNW,CAMUY,09/21/2017,915,18.4862,-66.8329,18.4915,-66.8683,"Rio Camuy out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",184
721934,HORMIGUEROS CO.,HORMIGUEROS,09/20/2017,1127,Flash Flood, , ,0,0,500000,0,XX,AST-4, ,120357,C,67,SJU,0,0,River/Stream Gage,Heavy Rain, , ,2.1,NW,1.19,N,HORMIGUEROS,09/21/2017,915,18.1505,-67.1436,18.1534,-67.1186,"Rio Guanajibo went out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",185
722614,BARCELONETA CO.,BARCELONETA,09/20/2017,1141,Flash Flood, , ,0,0,750000000,0,XX,AST-4, ,120357,C,17,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,3.64,NNE,2,N,BARCELONETA,09/21/2017,1800,18.479,-66.5298,18.4901,-66.5607,"Rio Manati out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",186
722615,BARRANQUITAS CO.,BARRANQUITAS,09/20/2017,1141,Flash Flood, , ,0,0,750000000,0,XX,AST-4, ,120357,C,19,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,3.61,NW,3.43,WSW,BARRANQUITAS,09/21/2017,1800,18.2425,-66.3519,18.1753,-66.3801,"Rio Grande de Manati out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",187
722625,AGUADILLA CO.,AGUADILLA,09/20/2017,1248,Flash Flood, , ,0,0,750000000,0,XX,AST-4, ,120357,C,5,SJU,0,0,Unknown,Heavy Rain / Tropical System, , ,3.24,NNE,4.35,NNW,AGUADILLA,09/21/2017,915,18.5133,-67.1012,18.5045,-67.1416,"Heavy rain resulted in floods.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",188
722629,ANASCO CO.,ANASCO,09/20/2017,1253,Flash Flood, , ,4,0,750000000,0,XX,AST-4, ,120357,C,11,SJU,0,0,Unknown,Heavy Rain / Tropical System, , ,7.22,WNW,2.82,WSW,ANASCO,09/21/2017,915,18.3044,-67.2271,18.2535,-67.178,"Heavy rain resulted in flash flooding across the municipality of Anasco. Rio Anasco and all its tributaries went out of its banks. Four people were confirmed dead due to the flooding waters associated with the river.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",189
722630,CABO ROJO CO.,CABO ROJO,09/20/2017,1521,Flash Flood, , ,0,0,750000000,0,XX,AST-4, ,120357,C,23,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,10.01,NNW,5.62,NW,CABO ROJO,09/21/2017,915,18.1674,-67.1783,18.0859,-67.2034,"Rio Guanajibo out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",190
722622,AGUADA CO.,AGUADA,09/20/2017,1636,Flash Flood, , ,2,0,750000000,0,XX,AST-4, ,120357,C,3,SJU,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,20.41,N,17.84,N,AGUADA,09/21/2017,915,18.4152,-67.1596,18.3859,-67.1285,"Rio Culebrinas was out of its banks, flooding most of the Coloso area and its surrounding areas. Two police officer died when a surge of water swept then when  Rio Culebrinas went out of its banks.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",191
721925,FLORIDA CO.,FLORIDA,09/20/2017,1810,Flash Flood, , ,0,0,500000,0,XX,AST-4, ,120357,C,54,SJU,0,0,Unknown,Heavy Rain, , ,3.98,NNW,2.92,N,FLORIDA,09/21/2017,1800,18.4051,-66.5679,18.4086,-66.5554,"Heavy rains associated with Hurricane Maria produced flooding.","Hurricane Maria was a catastrophic category 4 hurricane which devastated the island of Puerto Rico on September 20, 2017. Maximum sustained winds of 175 mph as it was approaching the county warning area. The direction was towards the west northwest with the eye clipping Saint Croix and Vieques. The hurricane then made landfall in the municipality of Yabucoa in mainland PR at 6:15 am AST with maximum sustained winds of 155 mph. The center of the storm traversed diagonally through mainland Puerto Rico exiting across the northwest municipalities in the early afternoon hours. Extreme winds  were observed across most of mainland Puerto Rico, Vieques, and Saint Croix with catastrophic flooding observed across many areas in mainland Puerto Rico.||During a preliminary survey of areas along the path of Hurricane Maria���s center, it was evident that catastrophic damage had occurred. Maria���s strong winds spread large amounts of debris across the entire area. All full trees were defoliated, and those that were not, were snapped or uprooted by Maria���s strong winds and lost medium to large branches. During the interview process, stories and images were particularly similar. Numerous locals reported that they felt the ground and their houses shaking, while most were amazed by the force of the unprecedented strong winds that not only transformed their surroundings but also their lives. Although most structures across the island are built using concrete as the main material, countless homes and buildings sustained some type of structural damage. If not blown off, non-concrete roofs suffered some type of damage. Nearly all commercial signs, fences, and canopies were destroyed, including large digital high definition boards. The last time that Puerto Rico experienced a category 4 or stronger hurricane was back on 1928 with Hurricane San Felipe II.  Maria was the strongest hurricane to make landfall in mainland Puerto Rico since Hurricane Felipe II in 1928, a category 5 storm. |The NOAA estimate of damage in Puerto Rico and the U.S. Virgin Islands due to Maria is 90 billion dollars.||Death toll from hurricane Maria at the moment of this report is highly uncertain. The official number stands at 65 deaths. 20 of these deaths occurred during the hurricane. The other 45 deaths occurred in the aftermath of the hurricane. From these 45 deaths, there were four (4) people which died due to heart attack,  three (3) due to lack of respiratory aid and three more (3) people due to lack of medical supplies. In addition two (2) deaths were due to suicides. One person (1) died when a tree fell over his car while driving. As of late November 2017, there were three (3) confirmed deaths from leptospirosis. One person (1) died during hurricane preparations. One women (1) died when she fell from her wheel chair. Her house was flooded, and she drowned.|The reasons of the remainder of the deaths are unknown at the moment of this publication.",192
725405,UTUADO CO.,UTUADO,10/07/2017,1434,Flash Flood, , ,0,0,200000,0,XX,AST-4, ,121177,C,141,SJU,0,0,Emergency Manager,Heavy Rain, , ,0.45,SSE,2.31,NE,UTUADO,10/07/2017,1915,18.2641,-66.6969,18.2769,-66.6934,"Flash flooding and mudslides were reported in Utuado. 10 houses in Urb. San Jose and the Utuado Hospital were flooded. Also, Road 10 from Utuado to Adjuntas was impassable due to a mudslide.","An upper-level trough continued across the region with plenty of tropical moisture and saturated soils. As a result, showers and thunderstorms produced flash flooding and mudslides.",193
725750,VEGA ALTA CO.,VEGA ALTA,10/08/2017,1520,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121222,C,143,SJU,0,0,Emergency Manager,Heavy Rain, , ,0.98,NW,1.15,NNW,VEGA ALTA,10/08/2017,1800,18.4304,-66.3401,18.4261,-66.334,"Roads 2 and 690 flooded in addition to the Machuchal Creek flooding nearby areas.","An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",194
725751,MANATI CO.,MANATI,10/08/2017,1525,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121222,C,91,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.63,WNW,3.68,N,MANATI,10/08/2017,1800,18.437,-66.5323,18.4373,-66.4822,"Road PR-2 impassable due to flood waters between Barceloneta and Manati.","An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",195
725752,SAN JUAN CO.,SAN JUAN,10/08/2017,1818,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121222,C,127,SJU,0,0,Emergency Manager,Heavy Rain, , ,5.16,NNW,5.06,NNW,SAN JUAN,10/08/2017,1845,18.4505,-66.0763,18.4492,-66.0739,"Impassable roads across Avenida Fernandez Juncos and Roberto H. Todd street.","An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",196
725753,CAGUAS CO.,CAGUAS,10/09/2017,1530,Flash Flood, , ,0,0,100000,0,XX,AST-4, ,121222,C,25,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.29,WSW,1.91,WSW,CAGUAS,10/09/2017,1800,18.1871,-66.0621,18.1887,-66.0618,"Rio Canas flooded several highways including Highway PR-1. Three to four vehicles with minors were involved.","An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",197
725469,LUQUILLO CO.,LUQUILLO,10/15/2017,1633,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121191,C,89,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.48,SE,2.31,ESE,LUQUILLO,10/15/2017,1715,18.3283,-65.6898,18.3393,-65.6901,"Road PR-984 at Barrio Juan Martin due to Rio Juan Martin out of its banks reported as flooded.","A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",198
725531,GUAYAMA CO.,GUAYAMA,10/15/2017,1659,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121191,C,57,SJU,0,0,Emergency Manager,Heavy Rain, , ,0.51,NNW,0.42,NE,GUAYAMA,10/16/2017,115,17.9861,-66.1343,17.9839,-66.1243,"Roads and a residence were reported flooded near the cementary. A person was unable to leave home due to flood waters.","A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",199
